id,price_doc
30672,13847678.93847953
30673,9660314.423190637
30674,10841460.647691507
30675,2223532.371778392
30676,6677085.437645013
30677,4482254.521963443
30678,16674280.48345684
30679,6000270.354138829
30680,5195231.242234164
30681,2439367.2060590256
30682,7765167.83810967
30683,9566161.054499255
30684,4992327.845281824
30685,7351889.58713015
30686,9173494.045029558
30687,5105049.226689897
30688,4862471.729245626
30689,13473102.718685394
30690,22092838.848510955
30691,4765746.087849641
30692,6544577.383926287
30693,10587957.233597528
30694,5476183.502147485
30695,7164505.52021623
30696,6980643.2622542875
30697,11894057.30374048
30698,7622932.189437224
30699,5811891.930206875
30700,5037968.563111199
30701,9317998.653687913
30702,6464985.013162647
30703,3893527.2359224916
30704,11430610.679626204
30705,8502871.938740201
30706,22152720.241517216
30707,3858031.0016160607
30708,13457446.051228914
30709,5703748.563566979
30710,7366996.00759575
30711,4517043.854009397
30712,4075614.286948515
30713,5921775.842333418
30714,7383596.199086996
30715,3985873.9632144524
30716,9542355.924330782
30717,6254874.330831067
30718,9645170.418499105
30719,14447674.872442815
30720,6846782.579795618
30721,4525311.785237491
30722,7199947.771804485
30723,6359818.6022934215
30724,12472902.125393605
30725,6526102.319511419
30726,10747767.655157484
30727,9332077.930475596
30728,11691157.131221047
30729,3681264.491301096
30730,5769220.497827005
30731,6359167.148417243
30732,5093972.332591797
30733,10044004.59344304
30734,6646501.657904649
30735,5564823.43205899
30736,5381911.258609578
30737,6694973.401918507
30738,6239430.081874041
30739,4304817.15664164
30740,7174869.009620719
30741,11116909.354605006
30742,4459073.730731398
30743,5105042.930566654
30744,9984178.757735327
30745,6740455.341172888
30746,5666896.274548546
30747,14897981.329084918
30748,17883770.254924614
30749,5178601.195870323
30750,6468893.780224275
30751,3492436.041689865
30752,7724364.453156322
30753,9700274.55541829
30754,5798543.815249106
30755,4641994.432525435
30756,6513647.262505524
30757,5535674.9182381565
30758,9430421.400589718
30759,5849102.783098738
30760,4476712.549141578
30761,9077296.54645153
30762,7074604.698474516
30763,12029719.744359272
30764,6098335.665093936
30765,5732396.981249717
30766,3818986.2480776655
30767,8918108.78913011
30768,4671766.374786298
30769,7043032.510829603
30770,6145829.654161412
30771,3175173.476694422
30772,7910632.400153914
30773,8025327.664129457
30774,5412742.030865302
30775,11521448.497400455
30776,5665184.388443016
30777,6232452.903163871
30778,8856317.28905262
30779,6416963.304762301
30780,7911897.50618381
30781,6359654.606208523
30782,5574894.925405795
30783,5272480.9313449
30784,3733042.1081497055
30785,5238270.252281996
30786,4475159.190140888
30787,6416419.846842069
30788,5292688.3932749415
30789,7503105.155626993
30790,6392317.567465389
30791,10262600.362977546
30792,6762531.888703233
30793,10431125.957724975
30794,13322978.50280832
30795,10290440.179363236
30796,10413870.47740261
30797,14939180.839792728
30798,2944732.097601691
30799,9691387.626677968
30800,12352151.164470905
30801,6378912.644217682
30802,17187773.4834105
30803,3242689.4885226977
30804,3819695.1255237483
30805,15572065.072033042
30806,6682890.01331982
30807,6030207.016049992
30808,10701674.531389743
30809,5009950.0273729
30810,10619713.020759713
30811,4443478.510887627
30812,5521569.476338819
30813,4888200.679064863
30814,2708355.677952588
30815,4016467.7350866087
30816,7835983.249091806
30817,2135045.5159286177
30818,7570718.925377117
30819,8027717.091778551
30820,5269374.588650377
30821,22964485.303454913
30822,8353405.783871239
30823,6754460.150257572
30824,3659812.458981085
30825,5078969.94253721
30826,10857977.899767047
30827,5313783.208144205
30828,5672967.471405089
30829,5419204.062608253
30830,8911873.1882005
30831,5956543.476058984
30832,5940617.9765157215
30833,5245815.4732321575
30834,4175233.619746895
30835,7582746.7024268685
30836,6876283.129669377
30837,5465698.671582809
30838,4113375.0608896767
30839,6084798.0625556335
30840,11236320.823523033
30841,10531621.002338454
30842,7425077.057538606
30843,5678697.160010372
30844,6883089.424748495
30845,9286195.566772263
30846,4531091.885425773
30847,5720862.526186174
30848,8306651.789255419
30849,4543634.95925216
30850,4069096.260751308
30851,4756740.871472852
30852,7289002.969419197
30853,3829798.898316291
30854,5672949.803636063
30855,7320454.91237204
30856,8272933.431590071
30857,2420020.847841068
30858,4540569.922841769
30859,5831176.027728723
30860,6002436.211890306
30861,8173847.025071679
30862,6088748.471740313
30863,5112581.845612802
30864,5982450.4099253835
30865,9892639.685173595
30866,7120218.687462751
30867,5984485.450013657
30868,8774219.725357875
30869,5322565.380191969
30870,1000000.0
30871,8696815.987625083
30872,4698044.164928337
30873,3909492.247668858
30874,5160871.480738627
30875,6884067.591504423
30876,5020569.828071127
30877,9716797.464637518
30878,5632338.436758274
30879,10398876.489697346
30880,6413711.434574222
30881,2131058.7048333758
30882,10060937.976913132
30883,3421827.1977557014
30884,5696767.563996911
30885,5059034.5570682315
30886,7322752.573512233
30887,5440431.969538894
30888,4401859.867882932
30889,5251332.095552219
30890,7834278.154767139
30891,3783709.347921805
30892,3841172.912299556
30893,4535398.641109652
30894,5915103.004489873
30895,4433206.25845024
30896,6075429.545726928
30897,8171476.394918445
30898,7007822.137544178
30899,6320610.047402365
30900,3346241.27892252
30901,6921785.779822088
30902,2182941.78259456
30903,6646154.367815223
30904,8138938.075920828
30905,5672613.566110307
30906,6322608.1742305765
30907,12484515.119006028
30908,4400738.7417676505
30909,13608202.681183094
30910,7328522.446773128
30911,4678226.41084079
30912,6706158.142354008
30913,18378507.184275664
30914,6151891.337777315
30915,9203856.259201953
30916,5474781.924958198
30917,9142554.24138711
30918,6526210.342515983
30919,4614673.498803897
30920,4993359.483426163
30921,4102736.664617545
30922,6243696.080209134
30923,3562368.560630456
30924,5119226.963909373
30925,14114373.529881818
30926,6472739.131526237
30927,7971684.051594548
30928,4749179.13295606
30929,5109677.713909373
30930,10209658.188907463
30931,10165650.268075634
30932,4692061.104947704
30933,4467310.595283965
30934,12770912.178952867
30935,6952802.812372083
30936,6578510.483829917
30937,8670856.685668169
30938,4215807.521953147
30939,9141365.607622456
30940,6567669.566030009
30941,6181209.672230218
30942,3829729.016073044
30943,7215619.666087403
30944,5080595.466268983
30945,3436922.403987328
30946,13478463.364532467
30947,6096977.287412763
30948,8279920.657313868
30949,6258801.021272061
30950,6023176.202946216
30951,14825113.991827056
30952,7777088.924001718
30953,10241970.51732155
30954,4561455.5047290465
30955,6848793.769439075
30956,7257810.445791878
30957,5943965.486906711
30958,26638307.44152678
30959,8527026.512957629
30960,7429922.561261117
30961,8136260.781321351
30962,10647158.916430503
30963,3871897.7623335314
30964,4109890.2227237932
30965,7048397.079708572
30966,12060116.81018288
30967,10454138.90475209
30968,3665766.145779839
30969,3571057.849073668
30970,6301598.727256267
30971,10101316.326321848
30972,3614571.43088471
30973,5009313.660917029
30974,5073096.335558631
30975,7404705.793537382
30976,4984658.821335241
30977,6764425.579596507
30978,7881905.013095043
30979,3382330.348356137
30980,7494183.012542307
30981,5843162.092974866
30982,6810138.086688737
30983,3944584.805008297
30984,5733256.063996911
30985,3710260.368401202
30986,9630435.813980846
30987,8973790.73750022
30988,6633202.912199997
30989,8015250.874362012
30990,13072480.896191178
30991,9185154.488588324
30992,2742163.798988291
30993,7723803.085675822
30994,4997085.921876332
30995,6770584.036390653
30996,5720276.869410573
30997,7185348.600311607
30998,6811910.147298731
30999,6958972.290452544
31000,8100963.934292678
31001,6454829.684574222
31002,9517668.110621493
31003,8243847.511893777
31004,4150285.828693995
31005,2898856.61717258
31006,6667679.558964549
31007,4974756.674303218
31008,5190331.85267775
31009,6865205.034319699
31010,6436827.563994243
31011,4399144.195402635
31012,5868295.901386092
31013,7112697.486568796
31014,12402671.768771233
31015,7312223.878211016
31016,4371542.281798261
31017,9173763.74741045
31018,5342815.928431967
31019,4582821.075910822
31020,6868104.1485186415
31021,11651025.362287287
31022,20853533.276611708
31023,9497662.14896448
31024,4861228.392392543
31025,6183094.428670139
31026,6176089.825446544
31027,4526964.230870856
31028,3912215.006700342
31029,7811744.56857299
31030,6633326.232250221
31031,9223342.174238104
31032,9633718.419865657
31033,8180511.98271729
31034,7003265.175702088
31035,9853456.87183053
31036,6419171.491090941
31037,24157944.66887101
31038,4353898.626475852
31039,8850854.48601065
31040,5473381.559456914
31041,4392655.905988311
31042,3463456.04641658
31043,6337758.528887785
31044,8666646.015412252
31045,6948723.72307303
31046,15040554.02218352
31047,8018578.725536609
31048,6261679.8131650165
31049,5520682.4624289265
31050,7566432.337363947
31051,6316539.432878418
31052,3903491.475027168
31053,17684379.00953431
31054,6407319.448067187
31055,5384632.3118662285
31056,11880806.120763704
31057,5335222.451493166
31058,7780366.936497805
31059,3017452.6236417126
31060,7225591.382926714
31061,6580798.999352072
31062,6160540.110465107
31063,3639311.272436334
31064,5133337.111670753
31065,8953336.253222758
31066,4597167.731490633
31067,8910020.234453924
31068,4141736.512270344
31069,4759708.655217296
31070,4595088.199388467
31071,3338288.3039700408
31072,8556209.940587755
31073,2139654.2673333758
31074,7176687.007784013
31075,6890494.15071528
31076,7353441.057607748
31077,5651474.8694566265
31078,4254944.725667886
31079,5276399.503221011
31080,6470659.691764442
31081,2767307.816285836
31082,11397042.921487225
31083,5025760.7773729
31084,9214657.74741045
31085,12342258.616708387
31086,3923157.2256966764
31087,5122885.654279089
31088,7026244.6348830415
31089,6674778.278332341
31090,29309534.15526884
31091,3373393.5870161564
31092,7201270.463868458
31093,6158505.289881397
31094,5997952.64475778
31095,5206533.124269504
31096,19100453.031766906
31097,10179902.082327483
31098,10369555.201458914
31099,17053037.763772644
31100,4691080.221991258
31101,4100515.923401356
31102,6364667.169148742
31103,10280661.468610402
31104,5193681.962705547
31105,8141679.703210726
31106,4635042.649052917
31107,15175728.730580395
31108,6465567.685361647
31109,5380106.070289215
31110,8883718.386343198
31111,9644199.669549737
31112,5736932.285678826
31113,3603324.804042013
31114,4874260.182647052
31115,5343113.452248918
31116,5955287.931920349
31117,6366124.822868715
31118,3945889.838475543
31119,3508215.906882746
31120,5387018.429096615
31121,5634013.567530854
31122,5926826.863712422
31123,4732118.736422852
31124,5332237.9223837685
31125,12609410.694812493
31126,17514084.467461668
31127,5496104.576591171
31128,5691481.9346969575
31129,5350919.099180934
31130,11982038.661785953
31131,7027856.7693364
31132,8617880.94652941
31133,9695495.953131273
31134,6509501.544815976
31135,9763021.418609424
31136,10119651.483303376
31137,4889390.033745672
31138,6852086.014460301
31139,3941278.435869135
31140,6887373.750336701
31141,7150624.95803947
31142,9336834.604699545
31143,5220718.055229008
31144,3870539.884057887
31145,5845697.9709789725
31146,5874082.710151402
31147,12683836.145048345
31148,6158067.334597539
31149,2217500.344529098
31150,8337593.144724897
31151,5483207.773835305
31152,7911693.238523153
31153,5346440.505579921
31154,15924894.138870222
31155,6044640.607229114
31156,7559560.949451699
31157,4257342.446150267
31158,9082441.250541054
31159,6279527.139867945
31160,5313746.057688707
31161,3519239.3377708923
31162,4764197.95738815
31163,5613783.4469348695
31164,5740253.259797258
31165,6233121.529504937
31166,5621554.090133522
31167,7059591.141092703
31168,10847964.223552622
31169,8626906.486095585
31170,5686629.57737877
31171,12104032.23848594
31172,5307057.863265816
31173,9818919.343533477
31174,9456953.926950123
31175,16099185.079212647
31176,4697983.471435813
31177,8284317.79195223
31178,4356395.65773445
31179,4322076.185297478
31180,4166083.1045853463
31181,8533979.154300235
31182,6806997.560426542
31183,8067284.964017197
31184,5331923.828064264
31185,4162319.828693995
31186,8720663.644583832
31187,3619823.6809003484
31188,4709004.450037078
31189,5410526.972955164
31190,7069507.722807127
31191,12321542.68110884
31192,4036095.547155492
31193,5473747.753111476
31194,8288182.587448963
31195,8218470.80871973
31196,5109600.877268735
31197,14173555.16782007
31198,5908199.285183516
31199,6462169.941764442
31200,10498185.201366466
31201,3892227.5528036137
31202,3812018.184408792
31203,6527564.0138421925
31204,3647531.6990215294
31205,8688697.177323196
31206,5996916.775199251
31207,4150968.051339082
31208,5094521.3334563635
31209,4283605.56236572
31210,5928901.492150666
31211,7077486.768614965
31212,5262343.451844702
31213,10764477.63264647
31214,6677203.5049822265
31215,4691652.0976174865
31216,5734220.313996911
31217,7284237.428141813
31218,8388128.399924328
31219,3761167.9950629133
31220,7182898.293306638
31221,3849237.654791168
31222,6256931.332252966
31223,9308680.917973924
31224,7127044.342549472
31225,11547390.163848994
31226,6362859.049247324
31227,9004517.056923639
31228,9394921.060977995
31229,4024839.7801913386
31230,5591268.049428644
31231,4171941.595172678
31232,7008615.957183834
31233,6290848.024363631
31234,6123408.094744543
31235,5354518.641683635
31236,6265752.238343032
31237,11275956.62063796
31238,6493043.691764442
31239,10876452.10425198
31240,6713231.563254956
31241,6180285.241056835
31242,7240572.535074389
31243,3720387.65205644
31244,7329362.43708613
31245,7761147.803138019
31246,10486719.580902455
31247,5458454.749894865
31248,7403287.644262939
31249,9463292.569859637
31250,5573375.074742233
31251,7216427.577237144
31252,6407548.26448178
31253,8378249.136396205
31254,5757388.0060630785
31255,11335186.69100893
31256,6233929.53657219
31257,5120610.957055648
31258,9125439.275310963
31259,10317393.225938777
31260,7838562.909672095
31261,21050800.70506259
31262,5717551.316110307
31263,5946592.289221066
31264,3885977.518554154
31265,10831887.197817815
31266,7294934.241651078
31267,3917327.996457914
31268,4440866.723343057
31269,8005680.177310468
31270,4148792.041058042
31271,5681761.924130998
31272,15047732.798805974
31273,7559595.7502773665
31274,5992032.471387321
31275,5933490.319347548
31276,5689843.125696272
31277,5108011.197307829
31278,13682793.280457012
31279,15172262.775820184
31280,7260844.875670138
31281,7196812.844360475
31282,11594038.862287287
31283,6447408.192171892
31284,4692357.0733461715
31285,5149681.091140852
31286,7931326.956839669
31287,9692457.813980846
31288,4477351.2863686215
31289,8445757.895288652
31290,5927918.189376311
31291,5977322.973159711
31292,3868077.5463557374
31293,7295716.503717606
31294,3925646.676223207
31295,18672631.664153434
31296,9295298.74741045
31297,6837865.471895588
31298,3779458.1695201863
31299,9464730.569859637
31300,6941938.886246235
31301,7066964.26689883
31302,4998043.1924143005
31303,8300655.066468809
31304,6772984.305372517
31305,8474974.873522718
31306,3243526.1601919886
31307,6104666.256707411
31308,8226077.296730952
31309,8427706.282009952
31310,44181830.50518256
31311,5193267.6198079325
31312,5384955.173475826
31313,11630573.078589238
31314,6364283.1851870185
31315,9490957.153159026
31316,12045907.582625885
31317,18199024.59607611
31318,8238107.707285365
31319,6588984.0990073085
31320,6357724.155098737
31321,7446706.9105921425
31322,7014402.131656312
31323,7927196.771005507
31324,7061922.0686235875
31325,6359362.454172908
31326,5633280.522453744
31327,8060641.72945079
31328,12871284.427216794
31329,5348147.4975825185
31330,10641058.245447978
31331,8282556.593552393
31332,5296322.836677489
31333,5198553.166020179
31334,4411243.723343057
31335,7329259.875391058
31336,8400937.463555021
31337,6741443.654126389
31338,4413435.737478783
31339,5008025.994499167
31340,6168296.280183707
31341,9426920.569859637
31342,5564883.561575358
31343,3407639.279787152
31344,4109603.3909837813
31345,4797993.4052647315
31346,3852985.019102879
31347,8537107.286939826
31348,11434361.808306087
31349,11440317.52682534
31350,3564887.647820944
31351,5463829.411695444
31352,9623330.63002967
31353,5186021.190014151
31354,7543879.168768848
31355,8816225.664872808
31356,4338713.822044871
31357,5230473.774490429
31358,2640092.8058667057
31359,6239645.75164366
31360,8722099.793996517
31361,4700477.825026722
31362,9641997.56193488
31363,5293717.672105696
31364,3611572.230784522
31365,3620830.6475732718
31366,6831277.51244405
31367,9756245.91601509
31368,6156909.716776698
31369,4459700.907646678
31370,9431958.919076702
31371,8759525.526216831
31372,6651750.871163038
31373,5430205.989931108
31374,6151877.0495812865
31375,5867807.887678042
31376,6536119.835146014
31377,8717605.62648527
31378,5996271.1668501375
31379,24046404.165707905
31380,4904496.860024027
31381,7927050.07992815
31382,5501255.2893591365
31383,7813531.91752647
31384,19776672.05966033
31385,12405378.287864307
31386,9732861.724321699
31387,10201634.18872412
31388,4922507.882801568
31389,4492360.501882728
31390,7401668.908350054
31391,5314756.927213504
31392,8463520.47858288
31393,8719556.158279384
31394,5364185.359061901
31395,3948953.535017075
31396,9908752.613398124
31397,6787974.275046534
31398,2620667.7454221942
31399,11514596.051593926
31400,4176753.083349762
31401,11302645.858354298
31402,9284457.65776605
31403,5091865.4742501015
31404,5039834.9522523815
31405,4080214.949432243
31406,5954067.825635201
31407,3317943.371740557
31408,6389725.879767727
31409,3779383.486375375
31410,10314383.183193477
31411,7925505.020450537
31412,10825797.956982002
31413,7608952.006442303
31414,4129391.4673852194
31415,14602069.078137193
31416,6062754.185997631
31417,5314079.8565754015
31418,7783664.222712733
31419,9226328.604615737
31420,9074703.031567663
31421,6364682.44601687
31422,6053935.8805112885
31423,7275140.575536543
31424,15390249.934146227
31425,6046535.299753705
31426,4856888.244242657
31427,5555729.006270487
31428,7027005.550460053
31429,12929191.188293442
31430,4583211.71906727
31431,5393792.1022413215
31432,4909704.737713532
31433,6057341.454661762
31434,3927921.7211778574
31435,11162313.600112503
31436,8972124.646550108
31437,12106408.798047407
31438,8909844.121072374
31439,10377135.626579516
31440,6809279.278633992
31441,6595188.881223949
31442,7575448.685836612
31443,14300177.560381714
31444,6823356.676747035
31445,10487973.87106643
31446,12027360.45603963
31447,6673764.03888206
31448,8238558.674041095
31449,7807760.7476377385
31450,6703302.698406013
31451,8227440.301132781
31452,11212902.8220921
31453,3062025.878696998
31454,5626107.274694345
31455,7668264.21333664
31456,5102228.4742501015
31457,5375835.374475269
31458,16772478.345775347
31459,7206911.338217815
31460,5118001.737285552
31461,4827656.665668171
31462,3605892.3892161287
31463,5385435.01490913
31464,7453149.252788741
31465,5579699.292251164
31466,42789650.87938744
31467,3365060.581621221
31468,12696538.995485842
31469,5113859.9824430365
31470,5353575.697331788
31471,13413594.976573087
31472,2644120.9681266467
31473,7697197.013840407
31474,4037690.2549857404
31475,7004032.61967116
31476,20212050.62797866
31477,7401073.251874197
31478,5168470.0638030935
31479,6440659.123355367
31480,9479103.417805642
31481,8833536.224457892
31482,9697235.87709821
31483,8587789.049024891
31484,6464317.079882817
31485,3318967.467458393
31486,2984455.4503074507
31487,5187472.776377758
31488,14191179.09455565
31489,7816318.25541925
31490,4283048.160289704
31491,6107796.275711792
31492,7794709.638313545
31493,8414312.464125983
31494,5504410.840231096
31495,5576351.656493005
31496,8740378.194533955
31497,4753913.099211072
31498,5862665.039622575
31499,10942878.044635866
31500,9827504.71060197
31501,8642586.46467522
31502,9610061.70026723
31503,5591320.990272225
31504,9777565.801547043
31505,16800918.0425191
31506,7781688.0039330525
31507,6573016.275574967
31508,6685985.270870995
31509,5635522.135918953
31510,5761337.18755277
31511,5202203.1268101465
31512,5941911.434288645
31513,19871941.748784363
31514,22348712.965110995
31515,2295314.139611326
31516,13774476.581723293
31517,5998654.860236012
31518,7639422.244900168
31519,6264415.038123587
31520,6634461.7792151915
31521,4951097.11557484
31522,4467013.163508125
31523,6995275.060497255
31524,8456416.132543959
31525,9648805.457255824
31526,5659142.188332401
31527,7048632.74693398
31528,4842923.352686122
31529,5807398.561734943
31530,5929953.4375471575
31531,9411778.846119858
31532,5699947.651168293
31533,13237380.87765409
31534,7711363.7568023065
31535,9955442.582301248
31536,7556888.525278296
31537,4440457.120021998
31538,4773395.7739315415
31539,3846412.330185663
31540,9259205.206595782
31541,2781891.172402367
31542,5666070.416164098
31543,3658646.1630260036
31544,5065619.282547135
31545,7833048.412801082
31546,12198855.25650948
31547,5561129.1220312575
31548,5811443.724267772
31549,5556810.4995591175
31550,5023099.541936703
31551,5372429.151679719
31552,7262850.686885992
31553,6138122.379333493
31554,7744647.787192248
31555,3955569.235360343
31556,6980372.528079785
31557,5736529.483149028
31558,9741209.175213892
31559,2776644.0248769163
31560,7239132.968252801
31561,6920550.587057892
31562,27503335.43384389
31563,3571943.737084986
31564,9078430.903914455
31565,8497212.756308444
31566,5740318.586036745
31567,17285781.669312302
31568,7094677.576769296
31569,6960000.964262863
31570,6935419.543534705
31571,6178571.112384306
31572,3574846.6896293457
31573,5570504.192891864
31574,10275917.835603664
31575,5656550.083898176
31576,7085409.381746214
31577,4998984.529729245
31578,8063978.890824713
31579,5366089.312862357
31580,7242432.676224568
31581,5636867.459662604
31582,6796847.666265299
31583,8516749.605285464
31584,4255126.4033046365
31585,6622955.147691852
31586,12964103.65654634
31587,14518591.52172728
31588,9262688.768698238
31589,3604306.5868300186
31590,5463260.732942663
31591,6767360.022425192
31592,7615372.6836339
31593,7777627.9143757485
31594,7313476.470302788
31595,2000000.0
31596,3809087.410321482
31597,5594419.531525262
31598,3831436.4628152726
31599,6880064.102385735
31600,7375271.058047345
31601,13839901.914768524
31602,5292519.176187159
31603,15126882.64353146
31604,4516033.266445767
31605,5135586.237285552
31606,6324890.631367072
31607,7716649.874398759
31608,5252626.723375069
31609,5487778.581593755
31610,7916051.084791073
31611,5508807.67869271
31612,6307307.149934612
31613,4650395.532999536
31614,13956221.126545442
31615,9476652.225360325
31616,10773744.205444643
31617,4746057.3016570285
31618,7630160.193841565
31619,9276172.914491393
31620,4523288.002074225
31621,5785469.306376444
31622,27475174.15295257
31623,9789879.870429656
31624,4628702.033531895
31625,9574116.667339737
31626,5466484.917771453
31627,7085766.873675142
31628,10406162.07617318
31629,9827712.64239004
31630,3948226.831818148
31631,5896210.23141118
31632,14964511.712979835
31633,4965542.7501041945
31634,8496693.6535289
31635,13212535.613740625
31636,5947026.501974627
31637,5344889.823187817
31638,7324620.039612317
31639,3783217.5781700867
31640,10541211.050471602
31641,3973046.677439224
31642,3155241.228104544
31643,5761255.822363706
31644,11013480.34829599
31645,5709032.952059746
31646,8935429.988427741
31647,5403315.0373430485
31648,11400809.661948035
31649,5621924.979772803
31650,6221907.643671846
31651,11809520.608596945
31652,5965227.133278834
31653,5475708.953675468
31654,5421465.413090784
31655,4324656.44906152
31656,19300152.92551128
31657,6869672.8403288275
31658,4526379.912795367
31659,7687829.141369143
31660,5136434.2083403
31661,5310560.244574338
31662,7049823.440864752
31663,3926899.976231122
31664,3784626.9974341914
31665,4156259.626322875
31666,6012981.930943047
31667,8309456.798000023
31668,9010834.58710742
31669,10978874.041350834
31670,7020080.110046659
31671,5723732.684501279
31672,8719631.787275847
31673,8211880.80411227
31674,8887636.922746874
31675,7555023.679454393
31676,7266390.094287831
31677,4656851.056666727
31678,4847904.793792201
31679,8371425.830174147
31680,6784227.400312774
31681,6351378.735280729
31682,3448971.623521737
31683,6609838.647691852
31684,5011160.690473063
31685,3615313.777824753
31686,11364548.011835486
31687,10914556.888656907
31688,9748094.072208324
31689,3902271.1774874404
31690,6836314.728463693
31691,3855641.0496520987
31692,4285927.471165868
31693,6472746.806875294
31694,7385481.85589708
31695,7164539.018235818
31696,3328174.6593285287
31697,5049324.7773310235
31698,3299692.5162143284
31699,5628071.880303312
31700,5243905.935144621
31701,8621638.766896423
31702,5956177.787166424
31703,9252854.956049552
31704,6035178.636010283
31705,9808592.16011192
31706,5661421.430579595
31707,11653816.824446358
31708,9319142.098678622
31709,5151182.773802482
31710,10909614.567373177
31711,7335102.42984502
31712,7752924.943650167
31713,5521154.529054014
31714,5072214.30317078
31715,5336437.036969602
31716,5874206.926460879
31717,10015343.866240753
31718,4962352.819530847
31719,7893369.2294095615
31720,4435123.74404533
31721,4362479.67352533
31722,5938198.713498288
31723,5671825.95700505
31724,6115467.22216896
31725,5192293.878246035
31726,11468756.290978
31727,6027839.53943027
31728,4657038.0332811605
31729,6805724.784655761
31730,3603626.302674377
31731,7285554.212968945
31732,8336742.127185149
