id,price_doc_GBRT
30616,5568754.997930812
30617,9602465.606491758
30618,5129367.072327785
30619,4345126.273748006
30620,2730002.783939083
30621,8824788.7169964
30622,7907740.161134236
30623,6109007.363255674
30624,7051479.367202664
30625,7802977.671480114
30626,6479559.955914582
30627,7785516.7532212725
30628,6131599.07726788
30629,5094354.392469232
30630,4560488.042128048
30631,6017704.357212476
30632,4055455.192694285
30633,5820395.618111838
30634,10788207.579381226
30635,9456841.23062164
30636,5462828.1858799765
30637,9284087.963834496
30638,6432237.128618276
30639,7436159.153611236
30640,4831197.883701963
30641,8235137.336251087
30642,6027427.964605347
30643,8318875.72457552
30644,9464500.9272915
30645,7287175.536580222
30646,5566293.09436841
30647,4902483.732964165
30648,21340165.71978948
30649,2617016.7965907357
30650,5214029.577513835
30651,3272710.2219027113
30652,4679756.310718963
30653,7278880.66743565
30654,4420096.868474699
30655,10876415.726282978
30656,3942575.978181625
30657,6037042.604713866
30658,9598168.467386408
30659,4957484.353971734
30660,8325946.1001214245
30661,6211930.615545457
30662,8910842.851638114
30663,14461919.147860706
30664,11940431.076095132
30665,6188959.393788219
30666,2795241.1649889057
30667,4303944.566387042
30668,8722502.972578408
30669,4916093.288792259
30670,2553774.4503520555
30671,7747410.388486698
30672,12592231.72690833
30673,10329601.207166074
30674,11987037.807125479
30675,2294274.7881090734
30676,7112786.161890788
30677,4592249.251090208
30678,16325094.878308564
30679,6141323.252207023
30680,5270996.029604495
30681,2437396.2674177815
30682,7781971.799758896
30683,9673599.604608865
30684,4635437.311364776
30685,7478763.9094791375
30686,9470515.393558249
30687,5029466.5308731245
30688,4729357.315035034
30689,12387904.167253843
30690,22008443.43619279
30691,4761844.60705606
30692,6649213.450221028
30693,10337549.89653606
30694,5413176.126702649
30695,6888473.364209586
30696,6726441.1259383
30697,11794097.863824386
30698,7972642.23829109
30699,5687885.622787856
30700,4944860.85463634
30701,9459230.181014769
30702,6358962.417158549
30703,3869682.480069988
30704,10656671.960627085
30705,8671508.555106753
30706,21343121.99690365
30707,3869764.8468219764
30708,13359510.709181769
30709,5450528.5466121575
30710,7507739.734524908
30711,4534718.092248062
30712,4107319.786434874
30713,5901279.188402597
30714,7677238.119898263
30715,3714327.0181369176
30716,9645163.469584716
30717,6563700.652931007
30718,10367073.20827219
30719,14667786.178440588
30720,7655172.582405105
30721,3813712.824680868
30722,7173195.410258403
30723,6217059.517112559
30724,11943147.206340294
30725,7049867.649868704
30726,11529381.385624867
30727,9252422.863938065
30728,11327267.407151802
30729,3735804.1269612606
30730,6105245.997186648
30731,6482838.67710412
30732,4440896.0487761265
30733,10552421.812117131
30734,6409963.952820294
30735,5602036.822354391
30736,5330891.232605164
30737,6712509.974568234
30738,5907100.347878252
30739,4259571.468562196
30740,6861709.540705689
30741,11787090.74452955
30742,4449848.676174186
30743,5038882.638234884
30744,10096535.658722928
30745,7145764.094073965
30746,5721783.165055685
30747,16338361.695317311
30748,17096937.256099284
30749,5552083.598388479
30750,6291339.764131153
30751,3662988.7429114226
30752,7580350.636529718
30753,8973063.376533115
30754,5994026.054212325
30755,5054453.624116073
30756,6898024.206793386
30757,5542129.454993104
30758,9386941.444920177
30759,6451218.2506314395
30760,4864510.504971523
30761,9161210.639781304
30762,7119378.165560633
30763,11083936.511201257
30764,6104055.752236399
30765,5816155.354146725
30766,3648439.734900658
30767,9886338.249639018
30768,4718440.135978232
30769,7148214.112886749
30770,6188959.393788219
30771,3175384.735667583
30772,7891666.884199206
30773,8310549.115440606
30774,5527844.521214128
30775,11158608.335411994
30776,6009638.238051477
30777,6295361.779542102
30778,8726097.65463791
30779,6552945.250926533
30780,7536361.12958227
30781,6031039.846777358
30782,4939591.495837859
30783,5398408.173768632
30784,3632633.087778124
30785,5511509.74905822
30786,4492951.437334218
30787,6522012.312968457
30788,5431510.989889843
30789,7814780.260349213
30790,6303173.045074713
30791,10131700.341365647
30792,6525240.7510157805
30793,10723143.179693012
30794,12331621.108716946
30795,10725057.507126441
30796,10219434.160303786
30797,13496556.85191549
30798,2865267.7939201887
30799,9660228.096848438
30800,12263792.047682915
30801,6436728.267791337
30802,18046620.37847429
30803,2886974.412571476
30804,3745199.104235507
30805,16677426.196207266
30806,6413535.6277548
30807,6324607.417357828
30808,10019065.201007005
30809,4896633.2139346115
30810,10565300.25434211
30811,4446862.337950592
30812,5658049.93004631
30813,4974732.382031765
30814,2650489.8787756274
30815,3743992.0941813383
30816,8346038.344763527
30817,2144570.9758022474
30818,7490536.866411134
30819,8448053.133094322
30820,5377964.748486602
30821,20571286.840464406
30822,8121454.640478122
30823,6932809.506224034
30824,3674485.3221902577
30825,5132906.774822
30826,10555366.255675206
30827,5403097.346199572
30828,5938776.181835365
30829,5544308.671002465
30830,8933230.952224854
30831,5680634.4732887875
30832,6041740.735981564
30833,5427927.5893981885
30834,4209618.086113045
30835,7941728.290273034
30836,6930935.147727206
30837,5365458.275698857
30838,4583450.663696778
30839,6183199.437469858
30840,11370814.185565928
30841,10374595.741863634
30842,7514951.855085385
30843,5493698.389674007
30844,7505810.091764446
30845,9126342.854710145
30846,4480784.920179554
30847,6001307.532345165
30848,8141635.90311136
30849,4363912.299206813
30850,4152202.3403213755
30851,4638327.569673222
30852,6878883.524758037
30853,3739125.7761979084
30854,6073773.805841016
30855,7286741.327509023
30856,8120773.993403788
30857,2418071.4734320096
30858,4537238.2873362675
30859,5992030.521207758
30860,5954114.540609902
30861,7875082.129089984
30862,6385856.521620886
30863,5247765.2520354455
30864,5935596.310016515
30865,9752884.334769731
30866,7394506.529055624
30867,5913722.367661471
30868,8703353.398207719
30869,5636086.682860697
30870,4568863.54339555
30871,8421873.22025
30872,4588247.004685316
30873,3906848.984377794
30874,5005288.587644873
30875,6564851.960465444
30876,5018194.990342398
30877,10148858.284752974
30878,5669803.251787825
30879,10773006.23628036
30880,6483373.513855542
30881,2147812.483828967
30882,10003523.25057581
30883,3626464.2711893586
30884,5744093.742244185
30885,4999459.442102889
30886,7345306.040813241
30887,5635957.684411623
30888,4514335.263132013
30889,5610496.900099216
30890,7722938.56063164
30891,3605058.6366173998
30892,3649531.191934174
30893,4550612.531714965
30894,6193550.643002358
30895,4389127.63239648
30896,5731659.530319054
30897,7977660.087356742
30898,7099375.315934262
30899,6021345.026491381
30900,3287850.605830894
30901,6668679.278830172
30902,2209382.33383553
30903,6595652.184735516
30904,8214811.960236656
30905,5715591.434472146
30906,6362917.610955406
30907,12576026.314456627
30908,4219181.287973316
30909,12788724.371420508
30910,7152986.780518335
30911,4650059.831593272
30912,6875351.455842493
30913,17956584.59617575
30914,6251387.291907798
30915,9009118.008833325
30916,5506079.105350287
30917,8575559.012978839
30918,6939056.686580627
30919,4973517.602049973
30920,5150863.607711126
30921,4124811.90023485
30922,6483297.6944294
30923,3556794.926257192
30924,5227701.770648239
30925,13966988.439896766
30926,6150363.469821016
30927,7726485.959337176
30928,5009498.855807224
30929,5227701.770648239
30930,10542290.239436189
30931,10419896.28172864
30932,4887431.558998557
30933,4776683.2591668805
30934,12010737.689008338
30935,7058489.831426194
30936,6332669.515044502
30937,8515768.84671524
30938,4310166.157285374
30939,8163836.647371745
30940,6136561.841625013
30941,6243025.877978991
30942,3777906.4722322146
30943,6729069.8495873045
30944,4923456.4246250205
30945,3697592.1960032764
30946,13143318.899579555
30947,6217112.096150638
30948,8187180.591212434
30949,6134892.289934292
30950,6630499.469903764
30951,14075061.26246293
30952,7993912.536859203
30953,10483931.449734202
30954,4554350.849566512
30955,6778953.16948274
30956,6910353.836872567
30957,6082727.416962253
30958,24443724.444308806
30959,8395125.746584984
30960,7677768.009746715
30961,8033539.027467772
30962,10522476.365286062
30963,3801444.509554754
30964,4032559.8101697704
30965,6754465.547382958
30966,11721608.682353305
30967,10922750.369777173
30968,3697947.765252354
30969,3577251.824179324
30970,5854001.79932157
30971,10627071.362462005
30972,3652201.4522949937
30973,5176028.477791402
30974,4961453.72677597
30975,7591113.024254138
30976,5367368.968946836
30977,6546791.081662019
30978,8177050.020227431
30979,3323330.426140575
30980,7560618.307994706
30981,5912063.522701559
30982,6549992.090776078
30983,3934929.069852655
30984,5744093.742244185
30985,3647325.9575343295
30986,9704190.326579172
30987,8137199.391474146
30988,6569531.725284268
30989,7860171.468971604
30990,12727344.077560976
30991,9288325.46112454
30992,2712266.245664549
30993,7521115.38254684
30994,5406099.941478576
30995,6998315.690343045
30996,5752036.597918188
30997,7256338.823586057
30998,7112976.876225722
30999,7644039.452735465
31000,8210338.641996454
31001,6483373.513855542
31002,8962405.778969973
31003,8697910.41816096
31004,4037908.5369528877
31005,2771323.9218818173
31006,6470080.88235335
31007,5350545.582992495
31008,5099610.021113581
31009,7243856.328714678
31010,6588170.806672791
31011,4333401.019959477
31012,5890508.717161066
31013,6977402.956814061
31014,12908250.44473241
31015,7491032.951794009
31016,4298685.7029369045
31017,9333428.622644883
31018,5487737.099673528
31019,4664406.974456332
31020,6455705.099444891
31021,11402621.55830663
31022,19919594.9054907
31023,9588362.177729078
31024,4810436.001172093
31025,6345221.523770485
31026,6058636.978505088
31027,4545862.950320667
31028,4438284.635092186
31029,8133144.019188913
31030,6454901.467019398
31031,8681633.614454351
31032,10158472.079221988
31033,8093033.337482181
31034,7102846.402646879
31035,9710397.015688127
31036,6721976.030629802
31037,22942118.473650638
31038,4346747.398025173
31039,8546729.616949681
31040,5429612.109627666
31041,4371691.491380975
31042,3592832.6876479024
31043,6514245.376416022
31044,9003895.755942835
31045,6690482.605995253
31046,14164883.439585166
31047,8243447.7372161355
31048,6239184.048903848
31049,5762560.472783967
31050,7634724.771486164
31051,6159556.451126778
31052,3877710.3015241427
31053,17232656.66398982
31054,6486420.772021715
31055,5536897.568536117
31056,11563543.772583952
31057,5361719.407256343
31058,7225268.507198083
31059,2848757.518725006
31060,6966764.071894522
31061,6481569.744495285
31062,6333925.03058533
31063,3615017.612874503
31064,5071839.056951553
31065,9522465.859557416
31066,4556616.665264806
31067,8787193.511688262
31068,4138428.686269018
31069,4764885.523043524
31070,4528964.885555549
31071,3280348.5582091003
31072,8713519.912026865
31073,2147812.483828967
31074,6881656.474769033
31075,6896653.200671289
31076,7130358.471713128
31077,5680622.147826221
31078,4254836.24105533
31079,5088321.550574348
31080,6188983.675765823
31081,2800889.516710162
31082,11131041.135067696
31083,4906480.31387506
31084,9349544.36162818
31085,11672430.85653641
31086,3820674.0373227736
31087,5184907.036003334
31088,6773627.220429528
31089,6582246.868361818
31090,27955987.975472197
31091,3621949.8457424403
31092,6989918.464968814
31093,6184551.310519451
31094,6067122.524762116
31095,5306477.416357545
31096,17783875.281973727
31097,10575656.586372355
31098,10483012.073972175
31099,16765512.279185407
31100,4741542.389839235
31101,3920258.8050633487
31102,6204054.869440902
31103,11586516.768019874
31104,5334638.956257014
31105,7987636.292246781
31106,4705187.571545136
31107,16719085.738750018
31108,6466359.434593737
31109,5275901.723566281
31110,9068555.559513168
31111,9900776.213841954
31112,5678103.2512975065
31113,3680976.9281476196
31114,4954642.474389787
31115,5284514.344978953
31116,5781785.89668344
31117,6590833.91878828
31118,3932402.0419476437
31119,3182824.407173929
31120,5515702.722129046
31121,5534729.863110271
31122,5729713.515761158
31123,4726462.894430846
31124,5371098.572676501
31125,11333830.38433157
31126,17052252.63144496
31127,5534092.428840554
31128,5624731.202169213
31129,5408324.966049979
31130,12062516.07004048
31131,7396350.552700919
31132,8853375.871855324
31133,9819380.19407759
31134,6377868.59913599
31135,10147216.28120044
31136,10543884.114353117
31137,4962075.334341529
31138,6431374.331795819
31139,3864967.210956068
31140,6856685.794297636
31141,8072700.425777702
31142,9452891.477794196
31143,5087015.727791961
31144,3828647.276958305
31145,5859439.914358969
31146,5532453.808897085
31147,11641886.837273758
31148,6239665.609231584
31149,2238942.3989060405
31150,8135837.027188837
31151,5210231.547975933
31152,8149848.874198565
31153,5156839.503868298
31154,15082377.386948097
31155,6363252.565493786
31156,8225233.01461969
31157,4366186.982785966
31158,9313141.116594048
31159,6399669.526141276
31160,5293787.636889321
31161,3554185.565435026
31162,4736685.84452322
31163,5700439.768322218
31164,5902604.067891653
31165,5814622.367686752
31166,5641062.295396703
31167,7119215.427683744
31168,10409029.0418942
31169,8355430.280270709
31170,5671144.371121285
31171,13209309.997223917
31172,5216368.768135382
31173,10027102.066864459
31174,9638041.170937968
31175,16216133.435588509
31176,4597834.805420745
31177,8103903.979261003
31178,4320315.458731583
31179,4314055.0057862885
31180,4141206.975262954
31181,8386121.803611993
31182,6509754.351956295
31183,7898510.710063385
31184,5745277.447614509
31185,4037908.5369528877
31186,8736882.903948365
31187,3679005.295098306
31188,4698366.471884144
31189,5166753.292206023
31190,7092831.237940045
31191,12753302.47625447
31192,3774738.8733453765
31193,5385364.2767544
31194,8361416.948546612
31195,8291636.661937624
31196,5176471.058084019
31197,13730133.475189218
31198,6541309.45820907
31199,6209195.88837374
31200,10507317.39434316
31201,3727705.0298304465
31202,3767071.2682679007
31203,6515704.569282234
31204,3533625.8929472077
31205,9011093.431960145
31206,6072335.292840273
31207,4236077.512247919
31208,5289492.34525093
31209,4441107.505286184
31210,5789772.694171167
31211,6985400.057058723
31212,5167497.677455988
31213,10978538.86375118
31214,6389793.291225078
31215,4590803.606868363
31216,5744093.742244185
31217,6995818.407811345
31218,8424274.356786614
31219,3548446.170170262
31220,6844591.422116707
31221,3792098.515108375
31222,6113092.808285976
31223,9372260.664109673
31224,7238157.096789104
31225,11960024.674996177
31226,6454235.023356089
31227,9084213.950520242
31228,9229656.40103565
31229,4137009.509334366
31230,5447458.531155354
31231,4017953.9739118237
31232,6384984.634107139
31233,6067682.122073699
31234,6037793.039944353
31235,5254787.117862133
31236,6318202.09433503
31237,10863159.678788614
31238,6209195.88837374
31239,11180902.413584976
31240,6814640.699011491
31241,5967027.540374394
31242,6990470.14487463
31243,3685476.088909532
31244,7017314.740613307
31245,7654394.937522561
31246,10328786.56354947
31247,5447419.700804782
31248,7335915.030363498
31249,9545575.998185439
31250,5504145.389182906
31251,6932194.850604651
31252,6481674.835902167
31253,8749913.994013468
31254,5325023.7205897365
31255,11203145.073864263
31256,6316099.854090813
31257,4951501.079193309
31258,9497986.906442283
31259,10408988.053178817
31260,7605583.180116042
31261,20456174.73048251
31262,5715591.434472146
31263,5878441.301000157
31264,3822452.3297227514
31265,10283806.350010341
31266,7265045.344382605
31267,3849219.8430777346
31268,4355010.671012958
31269,8167704.458142973
31270,4013905.219654883
31271,5354649.651569044
31272,15155598.361590529
31273,7714650.093339296
31274,5870278.106124695
31275,6042425.233527134
31276,5742465.749704405
31277,5446779.215828868
31278,13198305.913151184
31279,14143752.491395906
31280,6761702.548584303
31281,6945422.592321103
31282,11325994.864153806
31283,6513997.420423632
31284,4384952.975459897
31285,5012723.142153114
31286,7670114.297050987
31287,9736181.071135549
31288,4462767.024116444
31289,8755719.893051866
31290,5771712.424085106
31291,6305072.994462352
31292,3812891.1138735847
31293,6982494.685940186
31294,3841166.8897841666
31295,18261123.685242385
31296,9349544.36162818
31297,6654437.249733741
31298,3883008.6116592535
31299,9545575.998185439
31300,7007006.833918154
31301,6984642.519002583
31302,4689816.747079355
31303,8716789.163563602
31304,6817461.244098353
31305,8518321.846752468
31306,3276715.744494896
31307,6132881.734917686
31308,8030975.104671687
31309,8893746.308342496
31310,44179900.70077405
31311,5539519.577282246
31312,5681518.085356072
31313,11403065.6809819
31314,6141311.6303408425
31315,9569656.927331204
31316,11881282.590637492
31317,18244609.248970363
31318,8567930.445973866
31319,6319934.58771789
31320,6145099.949219125
31321,7296855.262310138
31322,7415497.041085841
31323,8033089.975157753
31324,7186896.952160848
31325,6276031.536958466
31326,5732875.909809178
31327,7756637.663950807
31328,12707263.732376525
31329,5248478.528854295
31330,9588219.71940967
31331,8169288.4372677095
31332,5647676.926531623
31333,5182861.150146259
31334,4355010.671012958
31335,7060004.167019617
31336,7861409.484455956
31337,7135808.310368905
31338,4406260.882654418
31339,4934149.857431016
31340,6613001.128113394
31341,9545575.998185439
31342,5780281.8053230615
31343,3331823.3865724383
31344,4137074.431188097
31345,5063263.893183474
31346,3745319.436635648
31347,8677870.01982378
31348,11444995.743689816
31349,11667731.42946261
31350,3658000.711057259
31351,5634150.34841438
31352,9305637.465532988
31353,5328550.347027092
31354,7377104.109986621
31355,7992004.442887609
31356,4412409.38835223
31357,5117455.148643122
31358,2605330.0516523924
31359,6243174.744197901
31360,8181193.9928265
31361,4798453.580045542
31362,9697137.246884234
31363,5201686.306797469
31364,3636882.298897946
31365,3602589.0495424797
31366,6865006.595569373
31367,9338191.77674966
31368,6248877.944623483
31369,4449375.366760362
31370,9382294.17207719
31371,8630669.955282798
31372,6655917.293547227
31373,4902374.513185462
31374,6338772.827257167
31375,5766192.517214274
31376,6214887.457791873
31377,8975350.79183043
31378,6160980.993309086
31379,24271135.142064862
31380,4773970.836772394
31381,7598357.529719019
31382,5246855.739601675
31383,7857410.910518482
31384,17214621.9225901
31385,12423524.317631444
31386,8740298.263598004
31387,10604364.067472573
31388,5199248.031540204
31389,4376262.87175057
31390,7876686.02557792
31391,5161566.44621425
31392,9456934.261677412
31393,8658072.544338733
31394,5747766.640827099
31395,4033859.50755652
31396,9463778.203730443
31397,6738102.4991846755
31398,3001758.9105066233
31399,11253534.377257356
31400,4232542.226791744
31401,11132468.03373974
31402,9695512.87613163
31403,5075720.890940369
31404,5460608.867499771
31405,4244714.890227042
31406,5610843.614059032
31407,3261829.363022508
31408,6523341.06292849
31409,3798524.88348325
31410,10759344.549106818
31411,8137410.959741341
31412,10297522.44994728
31413,7543321.082446172
31414,4160060.574017
31415,13841372.993458532
31416,6426731.104854584
31417,5607420.551581948
31418,8043767.408794737
31419,9536970.461498747
31420,8480428.15438615
31421,6519054.055598566
31422,6071813.911257829
31423,7084551.488905331
31424,13108884.16194487
31425,5979343.3443123745
31426,4878316.437605168
31427,6097559.110035137
31428,6870453.58178048
31429,12060141.055267002
31430,4543759.877043797
31431,5307606.061576118
31432,4917474.095162392
31433,5912002.281676978
31434,3849314.3521548402
31435,10950281.753136076
31436,8993629.96200056
31437,11690862.23896369
31438,8531236.482292863
31439,11027186.444752079
31440,6629021.413208637
31441,6205037.913020049
31442,7643932.930198544
31443,14191347.478111172
31444,6900883.395764899
31445,10356674.021246105
31446,11303251.862991592
31447,6755229.7581859585
31448,8196171.003186013
31449,7637875.640685001
31450,6466291.375968018
31451,8356980.271003988
31452,10506786.072187295
31453,3298887.611199166
31454,5723245.861934455
31455,7669196.27200922
31456,5075720.890940369
31457,5560385.203053434
31458,16553172.346277166
31459,7455110.393925767
31460,5101032.31563684
31461,4944579.254665212
31462,3532838.752420185
31463,5327670.066800999
31464,7713816.746273881
31465,5578606.6362028085
31466,46697321.54682604
31467,3309871.1595376576
31468,13154342.980166337
31469,5069032.747599449
31470,5266687.416872374
31471,12163090.725707415
31472,2616287.010964838
31473,7663069.734511089
31474,4090403.829867125
31475,7011906.2489209995
31476,22317495.700864423
31477,7129661.063316943
31478,5076596.911641479
31479,6306455.641890256
31480,8927614.453525567
31481,8500549.699258735
31482,9504745.456009114
31483,9830914.218998834
31484,6333665.541619688
31485,3328303.0775038186
31486,3015237.637193752
31487,4947581.999121503
31488,13725347.713062957
31489,8092807.216232819
31490,4239059.670874173
31491,6100717.589783086
31492,8205016.131597341
31493,8978849.867096636
31494,5649347.309536959
31495,5972512.707817195
31496,9404668.733375672
31497,4772292.458020514
31498,5529290.931441114
31499,10206128.707457805
31500,10143680.515223455
31501,8805306.662121098
31502,9672992.395169932
31503,5568219.454276693
31504,10331348.439130202
31505,16096435.846085709
31506,7601711.233239058
31507,6713483.855435422
31508,6611440.811928879
31509,5700762.283965327
31510,6379641.028511157
31511,5078175.255676809
31512,5982674.141916478
31513,20639338.303546347
31514,20811146.02181188
31515,2362100.196351332
31516,16229976.06440783
31517,5953067.394245657
31518,7710861.131384317
31519,6446637.916821773
31520,6378025.181969399
31521,4865340.217435641
31522,4449601.39001546
31523,6844583.325405792
31524,8567772.235233342
31525,10495082.340290707
31526,5741308.239608787
31527,7274069.761284891
31528,4759049.819234948
31529,5829781.063486283
31530,6239282.0137570165
31531,9040024.80432269
31532,5719965.977188246
31533,12761041.22342898
31534,7572329.858058805
31535,10076074.692447301
31536,7627822.643599503
31537,4398986.23677124
31538,4703209.270825498
31539,3899934.323947648
31540,9358114.485496104
31541,2759549.553909522
31542,5575862.624655733
31543,3623873.0431512585
31544,5020536.977849471
31545,7571900.095766617
31546,11774373.700010749
31547,6036319.031018829
31548,6188429.177328533
31549,5566787.686294226
31550,4990061.776559126
31551,5364250.861946937
31552,7627754.059060945
31553,5859052.73531998
31554,7616112.905921759
31555,4000295.8886124925
31556,6851959.887612201
31557,5756973.150612055
31558,9766079.750203291
31559,2762127.1152094663
31560,7047983.696793397
31561,6986372.7709206985
31562,24574314.03685134
31563,3474168.2068707957
31564,9157207.088809082
31565,8123057.256809129
31566,5829238.327208936
31567,16038832.862336101
31568,7300204.422042148
31569,7071067.225612093
31570,6927988.015118125
31571,6115538.476099209
31572,3630096.578971725
31573,5579942.124782674
31574,10708299.005844148
31575,5674142.749604669
31576,6815097.698761335
31577,4859694.590748965
31578,7726825.9263477605
31579,5285832.247942995
31580,7287947.056764133
31581,5572533.378661697
31582,6682595.709150531
31583,8049613.646103751
31584,4144391.7739690477
31585,6325727.664143438
31586,12378801.666144779
31587,14087176.959573098
31588,9686318.121268595
31589,3726692.2179880226
31590,5545031.833206513
31591,7143469.345277236
31592,7511559.45041368
31593,7725782.26406742
31594,7305576.365501384
31595,5611271.865883778
31596,3864481.332356214
31597,5634805.147742295
31598,3839745.8965065726
31599,6268577.951514707
31600,7247271.977434994
31601,14383344.355519308
31602,5255816.193886629
31603,14003206.560575465
31604,4481903.985977631
31605,5101032.31563684
31606,6195010.5569421165
31607,7438736.629463056
31608,5226250.403798499
31609,5591426.6327985665
31610,7764257.895444051
31611,5365289.7961096885
31612,6108525.532381896
31613,4543885.688579776
31614,13719893.93474198
31615,9267060.477532798
31616,10289922.808382694
31617,4719012.9444933655
31618,7343359.884051307
31619,9072442.352102507
31620,4532182.855923849
31621,4900643.72851606
31622,24583490.02346926
31623,8698505.361876648
31624,4666593.76676635
31625,9667936.60813378
31626,5668958.824763952
31627,7208115.160496322
31628,10214096.240508443
31629,9318922.888532257
31630,3883066.028429806
31631,5953963.5823715
31632,14961592.932998264
31633,5011266.815262911
31634,8355226.508982501
31635,13019235.252715157
31636,5844303.441116865
31637,5426333.369168743
31638,6957325.526387995
31639,3680272.897740792
31640,10929510.636600109
31641,3971928.9211052065
31642,3145887.908057903
31643,5312988.137716153
31644,10174481.273768583
31645,5496963.694707367
31646,8568731.221134868
31647,5628132.74519865
31648,11244961.863550836
31649,5624021.358138835
31650,6270455.4947743025
31651,11342469.62491544
31652,6076445.309472032
31653,5658447.524994016
31654,5523610.040736299
31655,4459022.152043578
31656,19817832.485043805
31657,7396026.027846291
31658,4538162.673140529
31659,7827651.165637639
31660,5570781.703230196
31661,5317785.174437071
31662,6870344.640603067
31663,3918992.8702737014
31664,3603815.6074748836
31665,4053332.5026280773
31666,5853634.192583727
31667,8123546.205935648
31668,8585062.121834101
31669,10191863.797453417
31670,6850932.228719529
31671,5836460.107289624
31672,8490729.454494061
31673,8604281.793374311
31674,8969596.56735566
31675,7480954.462404285
31676,7235738.837255199
31677,4566129.898883908
31678,4780738.742759933
31679,8432319.98523861
31680,6362732.482272665
31681,6370760.118786203
31682,3569251.8577472526
31683,6325727.664143438
31684,4908223.018364677
31685,3585606.91917373
31686,11432682.528590048
31687,10005041.537112486
31688,9795506.258551393
31689,3825768.8698194157
31690,6653826.218744297
31691,3745243.9932707213
31692,4241464.190316536
31693,6440234.128637041
31694,7789609.895373827
31695,6937500.5450208485
31696,3293366.997676678
31697,4914666.107686169
31698,3271687.1594501813
31699,5518005.474111975
31700,5381141.289780718
31701,8458638.204038141
31702,6130308.951199198
31703,9307675.135134974
31704,6066899.609773281
31705,10201989.142464392
31706,5696757.028996843
31707,11235835.885970017
31708,8408895.631027585
31709,5123015.793885572
31710,10974911.68839807
31711,7125034.172966769
31712,7890217.852865715
31713,5539165.174556777
31714,4856279.045340892
31715,5178135.613337349
31716,5910846.114732122
31717,9508584.563445646
31718,4905798.305506227
31719,7173344.460168117
31720,4312466.545256848
31721,4321704.947451713
31722,5734098.867093959
31723,5849638.226408372
31724,6022101.54470644
31725,5109031.718401604
31726,11834640.520357896
31727,6569467.706910667
31728,4456548.78461026
31729,7153661.06673826
31730,3659853.9683837863
31731,7262427.2694131825
31732,8262770.384302457
