id,price_doc_xgb
30927,7941427.5
30928,4857109.0
30929,4779864.0
30930,9988521.0
30931,10429297.0
30932,4685044.5
30933,4129386.75
30934,13379331.0
30935,7095645.5
30936,6598578.5
30937,9043554.0
30938,4261195.0
30939,9709166.0
30940,7035835.5
30941,6219089.0
30942,3712726.75
30943,7388958.0
30944,5179930.5
30945,3346497.5
30946,13770061.0
30947,6085287.0
30948,8720621.0
30949,6219729.5
30950,5637903.0
30951,15156547.0
30952,7507844.0
30953,10061660.0
30954,4774629.5
30955,6926319.0
30956,7571327.0
30957,5826674.5
30958,28347608.0
30959,8329016.0
30960,7220478.0
30961,8611785.0
30962,10490526.0
30963,3828123.5
30964,3738026.0
30965,7224597.0
30966,11689843.0
30967,10722845.0
30968,3455826.5
30969,3502754.0
30970,6416345.0
30971,10179273.0
30972,3528530.0
30973,4966084.0
30974,5184591.0
30975,7330387.0
30976,4860014.0
30977,7096789.0
30978,7845465.0
30979,3371268.25
30980,7501803.5
30981,5662625.5
30982,6750969.5
30983,3981385.5
30984,5685591.0
30985,3643444.75
30986,9617453.0
30987,9326250.0
30988,6796978.5
30989,7968336.5
30990,13636112.0
30991,9170179.0
30992,2719279.5
30993,7864004.5
30994,4790474.0
30995,6823978.5
30996,5693133.0
30997,7047917.0
30998,6181670.5
30999,6786583.0
31000,8272707.5
31001,6241798.5
31002,9647565.0
31003,8190250.0
31004,4235108.5
31005,3002525.5
31006,7255599.0
31007,4254284.0
31008,5050059.5
31009,6947303.5
31010,6225450.0
31011,4428187.5
31012,5857685.5
31013,7284927.5
31014,14235542.0
31015,6993296.5
31016,4441400.0
31017,9269465.0
31018,5041042.0
31019,4543079.5
31020,7204726.0
31021,12153519.0
31022,21696676.0
31023,9453875.0
31024,4854844.5
31025,6151120.0
31026,6140482.5
31027,4549887.0
31028,3808343.75
31029,6843862.5
31030,6594992.5
31031,9889357.0
31032,9282186.0
31033,8185323.0
31034,6852640.5
31035,9900625.0
31036,6384519.0
31037,25220292.0
31038,4317831.5
31039,8790192.0
31040,5545532.5
31041,4386371.0
31042,3287891.5
31043,6260870.0
31044,9076075.0
31045,7434854.0
31046,15536881.0
31047,7809253.5
31048,6286027.5
31049,5558828.5
31050,7411803.0
31051,6390659.5
31052,3941731.5
31053,18880624.0
31054,6261240.0
31055,5471535.0
31056,12272038.0
31057,5010320.0
31058,7790055.0
31059,3087342.25
31060,7279968.5
31061,6443669.5
31062,6016078.0
31063,3478456.25
31064,5195812.0
31065,8588074.0
31066,4554545.0
31067,9029317.0
31068,4106072.5
31069,4704435.5
31070,4707137.0
31071,3340005.75
31072,9062444.0
31073,2046667.625
31074,7643893.0
31075,6773160.0
31076,7199575.0
31077,5624188.0
31078,4244890.0
31079,5422901.0
31080,6787463.0
31081,2784976.25
31082,11542595.0
31083,5183394.5
31084,9309153.0
31085,13034646.0
31086,4009463.75
31087,5149879.0
31088,7491837.0
31089,6827233.0
31090,31676260.0
31091,3145869.75
31092,7157144.5
31093,6046130.5
31094,6087487.0
31095,5182895.0
31096,19424824.0
31097,9972226.0
31098,10180438.0
31099,17756776.0
31100,4656763.0
31101,4122261.0
31102,6639495.0
31103,9855181.0
31104,4953265.5
31105,8662458.0
31106,4543049.0
31107,13285699.0
31108,6404478.5
31109,5465157.0
31110,9039656.0
31111,9827663.0
31112,5937245.0
31113,3533153.25
31114,4790172.5
31115,5414157.5
31116,6006257.5
31117,6070529.5
31118,3971374.25
31119,3488821.75
31120,5491777.0
31121,5620381.0
31122,5891968.5
31123,4869538.5
31124,5311094.5
31125,13718103.0
31126,18631708.0
31127,5475941.0
31128,5608291.0
31129,5506203.5
31130,12109139.0
31131,7079734.0
31132,8509174.0
31133,10165420.0
31134,6405071.0
31135,9650602.0
31136,10860734.0
31137,5113917.0
31138,6913806.5
31139,3925664.0
31140,6863641.5
31141,6934462.0
31142,9554484.0
31143,5449044.5
31144,3895608.5
31145,5814451.5
31146,6155374.5
31147,12596509.0
31148,6034258.5
31149,2122552.75
31150,8560827.0
31151,5407723.0
31152,7656682.5
31153,5516763.5
31154,16551295.0
31155,6175689.5
31156,7336436.5
31157,3958718.0
31158,9235934.0
31159,6180639.0
31160,5384226.0
31161,3454574.5
31162,4783904.5
31163,5529489.0
31164,5586474.5
31165,6368452.5
31166,5634732.0
31167,7425266.5
31168,11429769.0
31169,8930797.0
31170,5530422.5
31171,11376959.0
31172,5432959.0
31173,10421224.0
31174,9295137.0
31175,17166888.0
31176,4786811.5
31177,8554282.0
31178,4294067.0
31179,4408585.5
31180,4156811.75
31181,8875489.0
31182,6992890.0
31183,8267644.0
31184,5327373.0
31185,4259257.0
31186,8762371.0
31187,3575005.5
31188,4862253.0
31189,5521190.0
31190,7063811.0
31191,12328203.0
31192,3927645.0
31193,5458594.0
31194,8946875.0
31195,8278619.0
31196,5141556.0
31197,15111141.0
31198,5665364.5
31199,6790771.5
31200,10260832.0
31201,3855238.5
31202,3795276.75
31203,6346898.0
31204,3678375.0
31205,8517674.0
31206,5930663.5
31207,4089810.75
31208,4864145.5
31209,4189266.25
31210,5968173.0
31211,7175734.0
31212,5277211.5
31213,10720371.0
31214,7013293.0
31215,4774838.5
31216,5696625.0
31217,7374512.5
31218,8551460.0
31219,3941096.25
31220,7681461.5
31221,3879000.0
31222,6558908.0
31223,9342558.0
31224,7062773.5
31225,11567411.0
31226,6225604.5
31227,9119700.0
31228,9581018.0
31229,3884123.25
31230,5307297.0
31231,4301194.5
31232,7464245.0
31233,6591100.5
31234,6317079.5
31235,5446966.5
31236,6207546.0
31237,11498472.0
31238,6827304.5
31239,10618012.0
31240,6690669.5
31241,6477519.5
31242,7337423.0
31243,3696140.0
31244,7385196.0
31245,8011288.5
31246,11344175.0
31247,5652628.0
31248,7453447.0
31249,9460189.0
31250,5628979.5
31251,7279802.0
31252,6284247.5
31253,8392132.0
31254,5909661.0
31255,11626647.0
31256,6433139.0
31257,5276471.5
31258,8991028.0
31259,10546601.0
31260,8346294.5
31261,22268380.0
31262,5676998.0
31263,6064095.5
31264,3911885.0
31265,11467196.0
31266,7209345.0
31267,3932142.5
31268,4487655.0
31269,8052621.0
31270,4256057.5
31271,5825546.5
31272,15081627.0
31273,7116009.5
31274,6070599.0
31275,6051789.5
31276,5614991.5
31277,4907202.0
31278,14463029.0
31279,15666506.0
31280,6713769.5
31281,7299907.5
31282,12080764.0
31283,6304014.0
31284,4761261.0
31285,5279456.5
31286,7837411.0
31287,9748692.0
31288,4417402.5
31289,8529445.0
31290,6000080.5
31291,5754109.0
31292,3930301.75
31293,7355590.0
31294,3931302.5
31295,18857808.0
31296,9524099.0
31297,7216898.0
31298,3770783.5
31299,9450883.0
31300,7020199.0
31301,7048918.5
31302,5128931.0
31303,8319109.0
31304,6775737.5
31305,8229005.0
31306,3123746.75
31307,6033533.5
31308,8355046.5
31309,8679270.0
31310,46980948.0
31311,4934995.0
31312,5146324.5
31313,12493382.0
31314,6640571.5
31315,9529750.0
31316,12099074.0
31317,17650984.0
31318,7789386.5
31319,6893587.5
31320,6362606.5
31321,7673898.0
31322,6661376.0
31323,7815176.5
31324,6974554.5
31325,6355159.5
31326,5178824.0
31327,8187837.0
31328,13035690.0
31329,5441893.5
31330,10995654.0
31331,8479541.0
31332,5394521.0
31333,5337029.5
31334,4455030.0
31335,7628767.0
31336,8504987.0
31337,6647129.5
31338,4520946.5
31339,4981238.5
31340,5798791.0
31341,9469323.0
31342,5564238.5
31343,3351773.75
31344,4000694.0
31345,4715107.5
31346,3912970.75
31347,8830202.0
31348,11469208.0
31349,11628732.0
31350,3527463.25
31351,5413058.0
31352,9932439.0
31353,5173853.0
31354,7777643.5
31355,9460044.0
31356,4244792.5
31357,5261597.5
31358,2669651.0
31359,6365787.0
31360,9511318.0
31361,4624795.5
31362,9772372.0
31363,5429421.5
31364,3636887.0
31365,3462691.75
31366,6754105.5
31367,10268899.0
31368,5904303.5
31369,4511724.5
31370,9647805.0
31371,8715400.0
31372,6961888.0
31373,5301611.0
31374,5952677.5
31375,5755816.0
31376,6878496.5
31377,8692623.0
31378,5828847.5
31379,24535432.0
31380,4879798.5
31381,7871808.0
31382,5260870.0
31383,7743975.0
31384,21767060.0
31385,12343073.0
31386,9958465.0
31387,9730672.0
31388,4768809.0
31389,4552130.5
31390,7062558.0
31391,5479206.0
31392,8238640.0
31393,8931104.0
31394,4826292.5
31395,3907600.75
31396,9597735.0
31397,7177288.0
31398,2328812.75
31399,12005948.0
31400,4059233.75
31401,11388748.0
31402,8990067.0
31403,5109982.5
31404,5003840.0
31405,3968595.25
31406,6186648.0
31407,3250376.75
31408,6252009.5
31409,3590531.25
31410,9537660.0
31411,7820417.5
31412,10887448.0
31413,7621945.5
31414,3993756.25
31415,15862852.0
31416,5932542.0
31417,5250184.5
31418,7536546.0
31419,8479557.0
31420,9701836.0
31421,6260995.5
31422,6138550.0
31423,7346560.5
31424,15174857.0
31425,6290525.5
31426,4771911.5
31427,5389194.0
31428,6868840.5
31429,13586655.0
31430,4598355.0
31431,5437894.0
31432,4911074.0
31433,5956198.5
31434,3896938.75
31435,11316059.0
31436,8972714.0
31437,12659228.0
31438,9187178.0
31439,9680098.0
31440,7003555.0
31441,6694569.5
31442,7402196.5
31443,14218826.0
31444,6747513.0
31445,11029703.0
31446,12679962.0
31447,6826080.5
31448,7679271.5
31449,7830582.0
31450,6769143.5
31451,8249277.5
31452,11516294.0
31453,2897094.0
31454,5568187.5
31455,7774284.0
31456,5138365.0
31457,5284942.0
31458,16838576.0
31459,6850530.0
31460,5156120.0
31461,4783329.5
31462,3677736.5
31463,5475048.0
31464,7837239.0
31465,5637715.0
31466,44401920.0
31467,3337439.5
31468,12475332.0
31469,5176207.0
31470,5454915.0
31471,14147787.0
31472,2669811.25
31473,7714527.0
31474,3836921.0
31475,7388965.0
31476,20895520.0
31477,7408877.5
31478,5104016.5
31479,6450051.5
31480,9822734.0
31481,8930559.0
31482,10052280.0
31483,8225600.0
31484,6337535.5
31485,3328980.75
31486,2891783.0
31487,4947227.5
31488,14915249.0
31489,7705049.5
31490,4279411.0
31491,5990235.0
31492,7572388.5
31493,8360634.0
31494,5507359.0
31495,5510395.5
31496,8090524.5
31497,4860297.0
31498,5988864.0
31499,10741043.0
31500,10021152.0
31501,8584913.0
31502,10126793.0
31503,5515096.0
31504,9543665.0
31505,17801404.0
31506,7775715.0
31507,6687531.0
31508,6732112.5
31509,5659980.0
31510,5298148.5
31511,5282433.0
31512,5852637.5
31513,20170020.0
31514,23046136.0
31515,2171468.5
31516,11279384.0
31517,6046857.0
31518,7623065.0
31519,6287197.0
31520,6940952.5
31521,4929477.5
31522,4406357.5
31523,6965328.0
31524,8541256.0
31525,9873883.0
31526,5655437.0
31527,6700688.5
31528,4832772.5
31529,5802757.5
31530,6047266.5
31531,9468908.0
31532,5639360.5
31533,13821372.0
31534,7764496.0
31535,10201625.0
31536,7039735.0
31537,4466150.0
31538,4870992.5
31539,3830592.25
31540,9444954.0
31541,2779354.0
31542,5673296.0
31543,3517808.25
31544,5129684.0
31545,7853145.0
31546,12838193.0
31547,5508751.0
31548,5504539.5
31549,5556406.0
31550,5189681.0
31551,5331322.0
31552,7292246.5
31553,6300233.5
31554,8054226.5
31555,4054540.75
31556,7348214.0
31557,5687972.0
31558,9903137.0
31559,2796521.75
31560,7617287.5
31561,6775770.0
31562,28690516.0
31563,3610291.75
31564,9038277.0
31565,8879222.0
31566,5712086.0
31567,18613024.0
31568,6587776.0
31569,7140462.0
31570,6837084.5
31571,6432844.5
31572,3427256.0
31573,5620300.5
31574,10681021.0
31575,5602859.5
31576,7208313.5
31577,5102444.5
31578,8572494.0
31579,5455638.0
31580,7364953.5
31581,5651145.5
31582,5799117.5
31583,8713771.0
31584,4327469.5
31585,6975592.0
31586,13292644.0
31587,14532215.0
31588,8959665.0
31589,3492307.0
31590,5250760.5
31591,6255075.0
31592,7735088.0
31593,7602120.0
31594,7456319.0
31595,5362079.0
31596,3816433.25
31597,5565411.0
31598,3841717.5
31599,7078492.0
31600,7557966.5
31601,14791445.0
31602,5363311.5
31603,15649722.0
31604,4137337.5
31605,5165644.0
31606,6378591.5
31607,7482526.0
31608,5315198.5
31609,5282166.0
31610,7968435.5
31611,5584967.0
31612,6373167.5
31613,4731765.5
31614,14469072.0
31615,9692625.0
31616,11168363.0
31617,4808728.0
31618,7687984.0
31619,9757211.0
31620,4459157.5
31621,5885324.5
31622,28818084.0
31623,10401882.0
31624,4711529.5
31625,9512661.0
31626,5209655.0
31627,7003328.0
31628,11078048.0
31629,10296828.0
31630,4028021.0
31631,5878873.5
31632,15403922.0
31633,5020666.0
31634,8575904.0
31635,13457750.0
31636,6003869.5
31637,5465464.5
31638,7609881.5
31639,3764639.25
31640,10224651.0
31641,3998817.5
31642,3062469.25
31643,5881044.0
31644,11902093.0
31645,5923615.0
31646,9028749.0
31647,5511000.0
31648,12089616.0
31649,5651215.5
31650,6374413.5
31651,12363855.0
31652,5755184.5
31653,5517016.0
31654,5256682.5
31655,4248830.5
31656,19422528.0
31657,6817792.0
31658,4432493.0
31659,7425132.0
31660,5069022.5
31661,5132370.5
31662,7064646.5
31663,3964222.5
31664,3913504.25
31665,4225168.0
31666,5833530.0
31667,8564037.0
31668,8989056.0
31669,11522160.0
31670,6965693.5
31671,5678741.5
31672,8828518.0
31673,6967255.0
31674,8773517.0
31675,7723154.5
31676,7461625.5
31677,4737102.5
31678,4776510.0
31679,8137005.5
31680,7092892.0
31681,6244025.0
31682,3254986.25
31683,6955557.0
31684,5167595.0
31685,3467463.5
31686,10614367.0
31687,11756408.0
31688,10043406.0
31689,3890214.0
31690,7109124.5
31691,3780365.0
31692,4159599.5
31693,6559571.0
31694,6874142.0
31695,7172983.5
31696,3290005.5
31697,5208800.5
31698,3251471.25
31699,5647476.5
31700,5077416.5
31701,9001100.0
31702,5779660.5
31703,9508380.0
31704,6192255.5
31705,10073969.0
31706,5643169.5
31707,12307528.0
31708,9823428.0
31709,5243729.5
31710,10951805.0
31711,7439499.5
31712,7491515.5
31713,5517863.0
31714,5341760.5
31715,5470147.5
31716,5928933.5
31717,10505503.0
31718,4950116.0
31719,7906175.5
31720,3721205.75
31721,4517942.0
31722,5907959.0
31723,5670261.5
31724,6014879.0
31725,5274590.0
31726,11340497.0
31727,6124481.0
31728,4845316.0
31729,6844659.0
31730,3529327.5
31731,7323637.0
31732,8463334.0
31733,3763354.25
31734,4474813.0
31735,2879671.25
31736,6522287.0
31737,5459177.0
31738,5454441.5
31739,6093208.0
31740,7969165.0
31741,10541794.0
31742,13443563.0
31743,7393476.0
31744,4807160.0
31745,3671124.25
31746,9253549.0
31747,5175205.0
31748,15631405.0
31749,5569159.5
31750,8254747.0
31751,7899603.5
31752,4188463.25
31753,3588785.5
31754,8107292.5
31755,11905907.0
31756,2242773.5
31757,6047180.0
31758,5939935.5
31759,6312869.5
31760,6158422.0
31761,13888388.0
31762,2615290.25
31763,11881090.0
31764,6102035.5
31765,3705482.25
31766,8387403.5
31767,3783957.5
31768,7153575.5
31769,10362831.0
31770,3964903.0
31771,3908040.5
31772,8055517.0
31773,5790170.5
31774,6648911.0
31775,10936107.0
31776,2087482.5
31777,4042259.5
31778,10952139.0
31779,8461922.0
31780,7161302.5
31781,7081300.5
31782,6042430.0
31783,3558399.5
31784,5858451.0
31785,6217001.5
31786,4703076.0
31787,6924945.5
31788,5910946.0
31789,6135331.0
31790,3896823.5
31791,9030970.0
31792,7251517.5
31793,8410191.0
31794,6811241.5
31795,5363179.0
31796,4580445.0
31797,13120150.0
31798,7978982.5
31799,4204026.5
31800,5836323.5
31801,3307320.25
31802,6123891.0
31803,7960202.0
31804,5115234.0
31805,3312336.0
31806,6752386.0
31807,6579915.0
31808,8510294.0
31809,6911941.0
31810,3944029.0
31811,7314632.5
31812,6846421.5
31813,6359191.5
31814,5888788.5
31815,6087522.0
31816,5116522.0
31817,3355576.75
31818,6437097.5
31819,5660935.5
31820,10498192.0
31821,10882631.0
31822,5001235.5
31823,4712720.5
31824,3560820.0
31825,5144597.0
31826,5914453.5
31827,8329357.5
31828,6075487.0
31829,8625988.0
31830,6460967.0
31831,3603580.75
31832,11836937.0
31833,10841568.0
31834,6728325.5
31835,4721290.0
31836,8116831.5
31837,3711749.5
31838,8087361.5
31839,5147591.0
31840,10089352.0
31841,5144504.0
31842,7461241.5
31843,3485865.25
31844,6050849.0
31845,9371131.0
31846,4724461.0
31847,4757752.0
31848,5273830.5
31849,8763089.0
31850,6688539.0
31851,12081548.0
31852,6887436.5
31853,9404525.0
31854,6530770.5
31855,4608966.5
31856,5984707.5
31857,8736754.0
31858,11364424.0
31859,33017544.0
31860,7019931.0
31861,13763444.0
31862,7236892.0
31863,9922308.0
31864,3306538.25
31865,5684317.0
31866,3066625.25
31867,7850060.0
31868,5176730.0
31869,10291526.0
31870,3471050.0
31871,4932200.0
31872,11694905.0
31873,6131178.5
31874,5146889.0
31875,5200452.0
31876,5159676.5
31877,23175024.0
31878,3229893.0
31879,8678475.0
31880,9824683.0
31881,4776788.0
31882,12088140.0
31883,5085267.0
31884,5454951.0
31885,6267758.0
31886,8348698.5
31887,8920259.0
31888,4399299.5
31889,12377304.0
31890,5030889.5
31891,3147106.0
31892,3846054.25
31893,15937913.0
31894,8335373.0
31895,3506149.5
31896,3788308.5
31897,3459384.5
31898,4313032.5
31899,4123539.0
31900,5817529.5
31901,7182026.0
31902,7267184.5
31903,5361072.0
31904,4274679.5
31905,6827096.0
31906,4440040.5
31907,3869157.5
31908,3662654.5
31909,7769325.5
31910,4254803.5
31911,3913575.25
31912,6132991.0
31913,8036134.5
31914,6456778.0
31915,6997419.5
31916,4241070.0
31917,5432746.5
31918,4728382.5
31919,6673763.0
31920,3866262.0
31921,4866813.5
31922,5286353.5
31923,9609605.0
31924,12562055.0
31925,6315676.0
31926,9202945.0
31927,11371904.0
31928,7269458.0
31929,15803119.0
31930,8101712.0
31931,6174600.0
31932,8735238.0
31933,7683901.5
31934,5170133.5
31935,5036558.5
31936,3755549.0
31937,6570684.5
31938,5344450.5
31939,6417269.0
31940,7118222.0
31941,29081136.0
31942,5465871.0
31943,8642069.0
31944,4288235.5
31945,5454426.0
31946,10936587.0
31947,8554021.0
31948,6374900.0
31949,10750184.0
31950,11630950.0
31951,5873303.5
31952,6041859.5
31953,3798840.0
31954,11319816.0
31955,5062495.5
31956,8543634.0
31957,4420626.0
31958,4853974.0
31959,12079843.0
31960,6652291.5
31961,7962328.0
31962,4783521.5
31963,7330191.0
31964,4943568.0
31965,6597345.0
31966,13950912.0
31967,11375505.0
31968,7224479.5
31969,23804788.0
31970,5607093.0
31971,4381191.0
31972,5223246.0
31973,4747174.0
31974,7308754.5
31975,3894508.75
31976,4257437.5
31977,9203331.0
31978,5295421.0
31979,5187375.0
31980,5120515.0
31981,5637150.5
31982,8027831.5
31983,11533924.0
31984,7346917.5
31985,4900720.0
31986,4435524.5
31987,5922801.5
31988,6947820.0
31989,11798393.0
31990,3498794.25
31991,9329630.0
31992,4887096.5
31993,5615693.0
31994,7251151.0
31995,7521532.0
31996,10647560.0
31997,5358143.0
31998,3856694.75
31999,5519894.5
32000,6257282.5
32001,46311012.0
32002,16373949.0
32003,9804297.0
32004,7228435.5
32005,4992262.5
32006,14417859.0
32007,9478159.0
32008,6743151.5
32009,3850968.75
32010,7867748.0
32011,5246570.5
32012,2022705.5
32013,5433000.5
32014,4925046.0
32015,7943344.0
32016,6653091.0
32017,9969982.0
32018,7240509.5
32019,5915316.5
32020,5538329.0
32021,8574276.0
32022,4999723.5
32023,4029661.75
32024,5662307.0
32025,5713382.5
32026,4865769.5
