id,price_doc_xgb
173,4899865.0
174,4715008.5
175,4871434.0
176,4120044.5
177,4783434.5
178,8630621.0
179,11194083.0
180,4526339.0
181,6676169.0
182,9328296.0
183,4912671.5
184,4993905.0
186,13109144.0
187,3653113.5
188,6021938.5
189,4993338.5
190,5211956.0
191,12421695.0
192,4929350.5
194,4889175.5
197,6113609.5
198,6782927.0
199,5387076.5
200,14892934.0
201,5947514.0
202,4931795.5
203,4127083.75
204,9783973.0
205,4848537.5
206,5279300.5
207,10827640.0
208,4425696.5
209,8518422.0
211,5249158.0
212,5151485.5
213,5579845.5
214,7093013.5
215,5055022.5
216,5209347.0
218,7067180.0
219,3340926.5
221,8367741.5
222,5301454.0
223,11529437.0
225,5471566.5
226,6135185.0
227,5550363.5
228,2626956.25
229,2185879.75
230,4451462.5
231,5448036.5
232,5915677.5
233,5396049.0
235,5723045.5
237,6475296.0
238,3966030.0
239,6550688.0
240,4477720.0
241,5022739.5
242,5242069.5
243,4573862.5
244,6054630.0
245,3886035.0
246,10495029.0
247,4893938.5
248,4876923.5
249,6842988.0
251,4813803.0
252,9726200.0
253,6982860.0
254,6030076.0
255,5088114.5
256,5001011.0
257,5563410.5
258,5967513.0
259,5763494.5
260,4507471.5
261,5236428.5
262,4999866.5
263,12936466.0
264,4974891.0
265,10510013.0
266,5761038.5
267,4958535.5
268,5233393.0
269,5500420.0
270,5097396.0
271,7557541.0
272,2663227.5
273,5454504.0
274,4929068.5
275,5536121.5
277,6336139.5
278,5364959.0
279,9562724.0
280,9015550.0
281,8944230.0
282,4875017.0
283,4593236.0
284,5550035.0
286,4406593.0
287,7663352.0
288,5449304.5
289,5028620.5
290,5670629.0
291,5373602.5
292,3968939.75
293,4732532.5
294,6766084.0
296,5495061.5
297,6520744.5
298,21902744.0
299,6339645.0
300,5179565.0
302,5278036.5
304,4444548.0
305,5778745.5
306,5685211.5
307,6982554.0
308,7445085.0
309,8972492.0
310,5446171.5
311,5083720.0
312,13730511.0
314,4378075.5
315,5048542.5
316,4909800.0
317,7534160.5
318,3688295.0
320,6207309.0
321,4770287.0
322,5682810.0
324,6121590.5
325,5445538.0
326,10538396.0
327,6618127.5
328,8108514.0
329,14867532.0
330,4113319.25
331,5853402.5
334,5162255.5
335,6418768.5
336,6579249.5
337,5016243.5
338,5896915.0
339,4524237.0
340,6142924.5
341,5741967.0
342,5306254.5
343,5274590.0
344,3870032.25
345,5133036.5
346,5241914.5
347,6389672.0
348,5796911.0
350,6530403.5
351,9193401.0
352,10661725.0
354,6104439.5
355,7094170.5
356,6494232.5
357,9160249.0
358,5369975.5
359,7383738.0
361,4638475.0
363,11486153.0
364,4930859.5
367,6739892.0
368,7230835.0
369,5335513.0
370,4287753.0
372,6394232.0
373,8210638.5
374,4704763.0
376,5127067.5
377,4487484.0
378,10649896.0
379,10425121.0
380,5174035.5
381,4150739.0
382,7713600.0
383,5601038.0
384,4926216.0
387,5533450.5
388,7828708.0
389,5623378.0
390,5639608.0
391,4650602.5
392,5370078.0
393,4714559.0
394,9138610.0
395,7744499.5
396,5552301.0
397,7885347.5
398,4090466.0
399,4736379.5
400,7204582.0
401,6852372.5
402,4155591.0
403,4362687.5
404,3836829.5
406,4680556.0
407,7348922.0
408,5936894.0
409,5707729.5
410,9298257.0
411,4792535.0
412,7331820.0
413,9114309.0
414,4935310.0
416,4958299.0
417,3813439.0
418,5731129.0
419,5726261.5
420,9205648.0
421,4767435.5
423,7162880.5
424,5366141.0
425,9813053.0
426,5366729.5
427,4248324.0
428,5925773.5
429,5636887.0
431,8474949.0
432,6403092.5
433,4317625.5
435,7332344.5
436,14035171.0
437,5016999.5
438,9082223.0
439,8429712.0
440,9588038.0
441,5165033.0
442,22577504.0
443,4619180.0
444,5062524.5
445,5389733.5
446,5605163.0
448,5169862.5
451,7092838.0
452,5166053.0
453,3949784.25
454,5562095.0
455,23462744.0
456,7512721.5
457,5634683.5
458,4817523.0
459,4876937.5
460,5467967.0
461,10821838.0
462,6545149.0
463,5158855.0
464,5754608.5
465,5412356.0
466,4912554.0
467,11748899.0
469,4871819.5
471,7624577.5
472,5498374.5
473,3961263.5
474,5803012.0
475,4792032.5
476,6220245.5
477,5451243.5
478,4564324.0
480,5001450.0
481,11161655.0
482,4345422.0
483,5053306.5
484,4344195.5
485,5455794.0
486,4550190.5
488,8103744.5
489,4868173.5
490,9899718.0
491,5684154.5
492,12451893.0
493,4492725.5
494,4197180.0
495,4611582.5
496,7213086.0
497,4613874.5
498,8454065.0
500,6291521.5
501,5405763.5
502,4854108.0
503,11128260.0
505,5114190.0
506,5561973.0
508,5906860.5
509,6021846.5
510,9465676.0
511,14307732.0
512,5027958.5
513,8987564.0
514,8060050.5
515,4729464.5
516,7425472.0
518,5957499.5
520,4386471.5
521,5208323.5
522,4386601.0
523,5114702.0
525,5699423.5
526,5684620.5
527,6761298.0
529,4054471.25
530,5265864.5
531,4958644.5
532,4503600.0
533,6635349.0
534,4515366.5
535,4640200.5
536,10280853.0
537,5448722.5
538,4797053.0
540,4573422.0
541,5855909.5
542,8287347.5
543,4405845.0
544,4438093.0
545,6775440.5
546,6918859.0
547,6109139.0
548,4721789.5
549,4343321.5
550,4942983.0
551,5136077.0
552,4971291.5
553,6176814.5
554,5008414.0
555,5488143.5
557,4116533.25
558,6832144.0
560,8833302.0
561,6624853.0
562,7489122.5
563,6271985.5
564,5772252.0
566,4438707.0
567,6731201.0
568,8357812.0
569,4564690.0
570,7668499.0
571,5013321.5
572,5065639.5
573,8506180.0
575,5008242.0
576,4226687.5
578,4573038.5
579,4839838.5
580,4227223.5
583,5822791.5
584,4415372.0
585,5636623.5
586,4018773.75
587,3999233.0
588,4408955.5
589,5407723.0
590,4719642.0
591,6520104.5
593,8452364.0
594,4802646.5
595,4052066.75
596,6115265.5
597,7670137.0
598,6679468.0
599,9738396.0
600,4772621.5
601,4859680.5
603,4001155.75
604,4891116.0
605,5684637.0
606,8235992.5
607,14875474.0
608,6962519.0
609,5510879.0
610,5019943.0
611,4614820.5
612,4675769.0
613,18062744.0
614,4229699.5
615,5826041.0
616,8280206.0
617,5504340.0
618,7895559.0
620,4007334.5
621,4548368.5
622,6535001.0
623,4233703.0
624,7031623.0
625,15706838.0
627,13494249.0
628,5311849.0
629,4753770.0
630,4937894.5
631,5871399.5
632,16741733.0
633,4198321.0
636,4867867.0
637,5507858.0
640,4669962.5
641,3958604.75
642,9013659.0
644,7495496.0
645,5490017.5
647,4197008.0
650,11710664.0
651,7540478.5
652,10635646.0
653,5242139.5
654,4295963.5
655,5963928.5
656,4475641.0
657,4950111.0
658,9011527.0
659,17191824.0
661,4700542.5
662,3796406.25
664,18181576.0
665,4979253.0
666,9507256.0
667,4124856.5
668,3826262.0
669,5200972.5
671,6729038.0
672,5101977.5
673,5334144.5
674,5458568.0
675,4948332.0
676,5466934.5
678,4711192.5
679,3926600.25
680,5049163.5
682,5286006.0
683,6166062.0
684,6169002.5
685,5812865.5
686,7393356.5
687,9435303.0
688,3861678.0
689,5348989.0
690,5053624.5
691,4886537.5
692,5052574.0
693,6964551.0
694,4980820.5
695,11700505.0
696,7514334.0
697,4658419.5
698,5723493.5
699,8153069.5
700,7214070.0
701,4449039.0
702,5477293.5
703,3332751.25
705,4397822.5
706,7019288.5
707,6028477.5
708,6412228.0
709,5537230.5
710,3819838.0
712,6776145.0
714,5145151.5
715,6423477.5
716,5138149.5
717,7341111.5
718,9270243.0
719,6771719.5
720,4454490.5
721,3943213.0
722,8368004.5
723,4940829.5
724,6418487.0
725,4979880.0
726,5793578.5
727,17561692.0
728,4630550.5
729,4334966.5
730,5240020.0
731,4144904.5
732,9582407.0
733,6932233.5
734,4379595.5
735,5124652.5
736,4549331.5
737,7041205.5
738,5452590.0
739,4704027.0
740,4974919.5
741,11309931.0
742,4907155.5
743,4140965.25
744,3019980.0
745,4437335.5
746,7319489.5
747,6767278.0
749,5037212.0
750,8456105.0
751,4286228.0
752,5097678.0
753,5894643.5
754,6407600.5
756,7228939.0
757,8773241.0
758,5887839.5
759,4201934.0
760,6239989.0
761,5788343.0
762,7689128.0
763,5874754.5
764,4880185.0
765,7242982.0
766,5047960.0
768,6874116.0
769,4772599.0
770,6206362.0
772,7506204.5
773,6501799.0
774,7183005.5
775,3415024.25
776,7026743.0
777,6411739.0
778,5020436.0
779,5009168.5
780,6384488.5
781,4599662.0
782,8773559.0
783,6313791.0
784,21888544.0
785,4540121.5
787,15408535.0
788,4080024.75
789,5025945.0
790,6464621.5
791,5296451.0
792,5439237.0
793,6630914.5
794,5007334.5
795,5206878.5
796,5179293.0
797,6073112.0
798,4737310.0
799,4324552.5
800,4686975.0
801,6605806.5
803,5376616.5
804,5408207.5
805,9049593.0
806,5797508.0
807,6055796.5
808,4768081.5
809,7602214.5
810,8422608.0
811,12000820.0
812,10079235.0
815,7499328.5
816,5356181.5
817,5046641.0
818,4771798.0
820,4988008.0
821,5096890.5
822,4610285.5
823,5764654.5
824,5145755.0
825,8158381.5
827,5062935.0
828,5672024.5
829,5403954.0
830,5233408.0
831,13046983.0
832,8204110.5
833,4765508.5
834,8014314.5
835,12434330.0
836,5119099.0
837,4423861.0
838,5215590.5
839,9722194.0
840,4761351.5
841,9597845.0
842,6835285.5
843,6259676.0
844,5284388.0
845,10986996.0
846,5373756.0
847,4574429.5
848,6590673.0
849,4233977.5
850,4784694.0
851,4834441.5
852,4440646.0
853,5621051.0
854,6144120.0
856,4824097.5
857,5428494.5
858,5741151.0
860,4319623.0
862,7130302.0
863,4847835.0
864,5074662.0
865,5921869.5
866,3083387.75
867,6892299.0
868,4582975.0
869,5568915.5
870,12246551.0
871,4733656.5
872,10612140.0
873,7861185.5
874,9249914.0
875,5596190.0
876,6904720.0
877,6832906.5
878,25891012.0
879,5057708.5
880,4972823.0
881,5658771.0
882,5075940.0
883,7138262.5
884,4269823.0
885,5147355.5
886,4812605.0
887,5399817.5
888,4243113.0
889,5191022.5
890,6294072.0
892,5495046.0
893,7460530.0
894,8679394.0
895,6370785.5
896,4603919.0
897,8301277.0
898,5161369.5
900,6381092.0
901,5239820.0
902,2942845.75
903,6260762.5
904,4648891.0
905,4842618.0
906,6867969.5
908,5635441.0
909,7700429.0
910,5710326.5
911,13867424.0
912,4632657.0
913,5187711.5
914,5905007.5
915,8159891.0
916,4404677.0
917,5765100.0
918,4733507.5
919,8034433.5
920,6794587.0
921,5993052.0
922,4467449.0
923,4915291.0
924,7855422.0
925,4842567.5
926,4597732.5
927,10525520.0
928,4606585.0
929,6533599.0
930,6201670.0
931,6318591.5
932,6405181.0
933,5378416.5
934,5453281.5
935,3986590.75
937,4974175.0
938,21937444.0
939,8444130.0
940,5320589.5
942,11412080.0
943,4854960.0
945,6212870.5
946,4780693.5
947,5516390.0
948,5361133.5
949,13231808.0
950,3874626.25
951,9608652.0
952,10782136.0
953,12918096.0
954,5422559.5
955,15592991.0
956,18970364.0
957,4091816.0
958,5262792.0
959,4784069.0
960,5396383.5
961,6861429.0
962,7698593.5
964,6820621.0
965,6251234.5
966,5331251.0
967,4878035.5
968,5581607.0
969,6571511.5
970,7200460.5
971,20332440.0
972,8079614.0
973,4650625.0
974,4768468.0
975,6900237.0
976,5817208.0
977,4972187.5
978,6496673.5
979,6116391.0
980,4776893.0
981,17574592.0
982,5238741.0
983,5318646.5
984,7289882.5
985,7073370.0
986,4725330.5
987,8177676.5
988,7806193.0
989,8243874.5
991,4496098.5
992,7817584.0
993,5551104.5
994,4588048.0
995,7406221.0
996,9564804.0
997,6076831.5
998,20526960.0
999,19542072.0
1000,6974887.0
1001,4666218.5
1002,5697874.5
1003,5339107.0
1004,4658753.0
1005,16853484.0
1006,6627064.5
1007,5747637.0
1008,5277392.5
1009,11775372.0
1010,12639010.0
1012,9311249.0
1013,8362532.0
1015,9332727.0
1016,5132370.5
1017,5207747.5
1018,4555036.0
1019,6372408.0
1020,7163256.0
1021,6170573.5
1022,5268326.0
1023,5144258.5
1024,8329040.0
1025,4483963.5
1026,4532399.0
1027,5004083.5
1028,5329456.5
1029,4423291.5
1031,5251206.0
1032,5907300.0
1033,5519747.5
1034,4037740.0
1035,16900160.0
1036,4109574.75
1037,5415831.0
1038,5525973.0
1041,5886924.5
1042,10900143.0
1043,7967607.0
1044,4754178.0
1045,4930892.5
1047,5015842.0
1048,13095100.0
1049,4411660.0
1050,4231027.0
1051,5951741.0
1054,4788802.5
1055,5062384.5
1056,11367979.0
1057,5558070.5
1058,15773246.0
1059,5231013.0
1060,5658582.5
1061,7400467.0
1062,5244539.5
1063,5384868.0
1064,4251465.0
1065,4821756.0
1066,5534501.0
1068,4684441.5
1069,5179728.0
1070,8424359.0
1071,5693822.5
1072,11463872.0
1073,3044002.75
1074,9116743.0
1075,4955491.0
1076,17027448.0
1077,4733277.5
1079,9213588.0
1081,3753991.25
1082,5855010.5
1083,4421284.0
1084,11282912.0
1085,5913105.5
1087,9573455.0
1088,5562429.0
1089,9561667.0
1090,4926394.5
1091,4650097.0
1092,7923030.0
1093,6192279.5
1094,4507286.5
1095,5362161.0
1096,12276229.0
1097,6592690.5
1098,4227010.0
1099,14456190.0
1100,4968537.5
1101,4843509.5
1102,5542482.0
1103,4738430.5
1105,7515480.5
1106,6341725.0
1107,5732189.5
1108,4317386.5
1109,6048610.5
1111,6496221.0
1112,5747922.5
1113,10609712.0
1114,28735860.0
1115,4621621.0
1116,5710533.5
1117,7331750.0
1119,5547802.0
1120,4433752.5
1121,5945087.0
1122,4745648.5
1123,6858858.0
1124,6701225.5
1125,23953632.0
1126,11172454.0
1127,6671351.0
1128,4041265.0
1129,7371362.0
1130,5295385.5
1132,7115371.5
1133,4712922.5
1134,8507332.0
1135,5856775.0
1136,4822896.5
1137,6393567.0
1138,5439833.5
1139,9928915.0
1140,5560376.5
1141,10278677.0
1142,5270753.0
1143,6185792.5
1144,4939835.5
1145,4859791.5
1146,5759061.0
1147,7513588.5
1148,5579020.5
1149,6846082.0
1151,5565575.5
1152,14440454.0
1153,8033315.0
1154,10486865.0
1155,5642814.5
1156,4425468.5
1157,4862271.5
1159,5232949.0
1160,5493636.5
1161,11669659.0
1162,5116278.0
1163,6045433.0
1164,5485553.0
1165,5768185.0
1166,4960016.0
1167,5039278.0
1169,4509230.0
1171,5557397.0
1172,7459576.5
1173,4753425.5
1174,9986083.0
1175,19820340.0
1176,4932256.5
1177,13629403.0
1178,3716921.25
1179,7301495.0
1181,14207738.0
1182,15849968.0
1183,7055099.5
1184,21787620.0
1185,4482291.5
1186,5506970.5
1187,8975521.0
1188,4954395.0
1189,4736714.0
1190,10068590.0
1192,4522744.5
1193,6981142.5
1194,8274001.5
1195,9400436.0
1196,6208262.5
1197,10319753.0
1198,8081471.0
1199,7610034.0
1200,6037148.0
1201,20526960.0
1202,8486312.0
1203,5881582.0
1204,7843355.0
1205,6116426.0
1206,8492829.0
1207,4031779.75
1208,12158736.0
1209,6574790.0
1210,6394469.5
1211,4970291.0
1212,5857076.5
1213,5747226.0
1214,5119416.5
1215,9739529.0
1217,12637902.0
1219,4370845.5
1220,5056150.5
1221,3558240.0
1222,6826686.0
1223,4912652.5
1224,7725040.5
1225,4904264.0
1226,5147704.0
1227,4944694.5
1228,5898411.0
1229,5141502.5
1230,5878341.0
1231,5552428.0
1232,6701078.5
1233,4707137.0
1234,5639043.0
1235,9313042.0
1236,5089332.5
1238,9809497.0
1239,9486551.0
1240,7650558.5
1241,7113125.5
1242,6850170.5
1244,5398334.5
1245,5793523.0
1246,5205955.0
1247,5237342.5
1248,5142664.5
1249,6937002.0
1251,4787651.5
1253,5476332.5
1254,5120725.0
1255,11903886.0
1257,4748342.0
1258,5371758.0
1259,4852937.0
1260,6066125.5
1263,7780752.0
1265,3388891.0
1266,6921518.5
1267,6844835.0
1270,8195446.0
1271,6136607.0
1272,9789535.0
1273,9806168.0
1275,12085327.0
1276,4730398.5
1277,6140792.5
1278,8018206.0
1279,5661697.0
1280,5711933.5
1281,4461109.5
1284,6506482.5
1285,11135989.0
1286,4044411.0
1287,9540844.0
1288,7206025.0
1289,4296332.5
1290,7651448.5
1291,12947574.0
1292,20474484.0
1293,4255327.0
1294,8808645.0
1296,6686306.5
1297,5274253.0
1298,8822509.0
1299,7603505.0
1302,4855955.5
1303,7076743.5
1305,3047633.75
1306,4924276.0
1307,9015034.0
1308,5564625.5
1309,5068384.0
1310,8800761.0
1311,6080483.5
1313,5452101.0
1314,4921501.0
1315,5013546.5
1316,5907801.5
1317,5306143.0
1319,13372060.0
1320,13506918.0
1321,7599518.0
1322,5351264.5
1323,5248467.5
1324,5839675.0
1325,11678922.0
1326,13006458.0
1327,6108644.0
1328,4906790.5
1329,8406871.0
1330,4723005.5
1331,5232035.5
1332,6488593.0
1333,8705025.0
1334,10034732.0
1335,7787849.0
1337,6312749.5
1338,4721920.5
1339,5380227.5
1340,9667367.0
1341,8340144.0
1342,6432470.5
1344,7626192.0
1346,4742033.5
1347,4242073.0
1348,5500116.0
1349,6583210.0
1350,8895487.0
1351,4561008.5
1352,7314318.5
1353,5123939.0
1354,11595155.0
1355,5604404.0
1356,3442856.0
1357,5217406.5
1358,7129343.5
1360,7753160.0
1361,5199445.5
1362,7868423.0
1363,7033407.0
1364,4157569.0
1365,4712468.5
1366,3823457.0
1367,7952508.0
1368,4973216.5
1369,7822394.5
1370,5186841.0
1371,7147377.0
1372,17491892.0
1373,20925272.0
1375,5627423.0
1376,9911565.0
1377,8223451.0
1378,5319159.0
1380,4785250.5
1382,13999078.0
1383,4989173.5
1385,5400090.5
1386,12303632.0
1387,6773282.5
1388,4272739.5
1389,4459714.5
1390,7050519.0
1391,4742395.5
1392,11875901.0
1393,5388685.0
1394,5080763.5
1395,6128115.0
1396,4559182.0
1397,4866284.5
1398,4477605.0
1399,9191402.0
1400,4327993.5
1401,4231095.5
1402,5475058.5
1403,7839788.0
1404,6526033.0
1405,6167267.5
1406,6036808.0
1407,5289702.0
1409,4496965.0
1410,4589470.0
1411,10976021.0
1412,10315896.0
1414,4721889.0
1415,6624973.0
1417,5043326.0
1418,8961836.0
1419,5970080.0
1420,4475376.5
1421,7867845.5
1422,4792283.5
1423,5662053.5
1424,7906922.0
1426,5181892.0
1427,5211951.0
1428,8347560.0
1429,4118445.5
1430,5244729.5
1431,7877433.0
1432,5845475.5
1433,4558643.0
1436,12159130.0
1437,5561368.5
1438,5725196.5
1439,5653226.0
1440,5392211.5
1441,5319534.5
1442,5874395.5
1443,6378348.0
1444,5947553.5
1445,5537431.0
1446,6750615.5
1447,7809588.5
1448,6070211.0
1449,5151161.0
1450,5923157.5
1451,7502533.0
1452,4193635.25
1453,5300721.0
1454,5499990.0
1455,6022472.5
1456,6481746.5
1457,5592636.5
1458,8179954.0
1459,6517207.5
1460,7017347.5
1461,4281252.0
1462,12796510.0
1463,4849485.5
1464,5949199.0
1465,4754613.5
1466,8279487.5
1467,7235001.0
1468,13578158.0
1469,4748881.0
1470,5824607.5
1471,4196996.0
1472,7121454.0
1473,9452541.0
1474,5127493.0
1475,6295170.5
1476,5353015.0
1477,8598613.0
1478,5556570.5
1479,5260499.0
1480,5027795.5
1481,4965080.0
1482,6134600.0
1483,7528077.0
1484,5174795.5
1485,5528940.5
1486,9979361.0
1487,5024742.0
1488,5635092.0
1489,6683731.0
1490,6061828.5
1492,4446528.0
1493,5826057.5
1494,6097591.0
1495,24624460.0
1496,4873975.5
1497,6328904.5
1498,5026554.0
1499,8643940.0
1500,5290479.0
1501,5292285.5
1502,6504590.0
1503,5429789.0
1504,5727916.5
1505,6172563.0
1506,4533964.0
1507,5961659.5
1508,6785282.0
1509,4813330.0
1510,6499301.0
1511,6971874.0
1512,12027677.0
1513,11199572.0
1514,5675633.5
1515,6945124.0
1516,5963189.5
1517,8611407.0
1519,6201102.5
1520,4171433.75
1521,3582493.5
1522,7989002.5
1523,9684050.0
1525,5555187.5
1526,7552526.5
1527,19047300.0
1528,5455367.5
1529,10934939.0
1530,5454296.0
1531,10126948.0
1532,4344017.0
1533,6191098.5
1534,4919633.5
1535,4005363.0
1536,3881827.25
1537,4883374.0
1538,11783932.0
1539,7244819.5
1540,4821535.5
1541,5649712.0
1542,3945808.5
1543,6518282.5
1544,5146133.0
1545,7473198.0
1546,6891674.5
1547,5394094.0
1548,5613262.0
1549,5413347.0
1550,6769085.0
1552,6165250.5
1553,4862712.5
1554,4796769.0
1555,5572937.0
1556,7316614.0
1557,8594686.0
1558,7197055.5
1559,7079511.0
1560,6362625.0
1561,7117876.0
1562,4908049.5
1563,5450957.5
1564,5332919.0
1565,6346656.0
1566,5019301.5
1567,5493217.5
1568,6272918.5
1569,8048982.0
1570,7843160.5
1571,6534378.0
1572,4368208.0
1573,4116980.75
1574,4412362.5
1575,5450598.5
1577,7677258.0
1578,10800578.0
1579,10758861.0
1580,5695310.5
1581,8993926.0
1582,6738568.0
1583,4704413.0
1586,9310201.0
1587,8420528.0
1588,11242998.0
1589,6125988.0
1590,5319849.0
1592,5633883.0
1593,9758235.0
1594,7303974.5
1595,36715472.0
1596,4445786.0
1598,4490262.5
1600,5175451.5
1601,6455380.5
1602,10016509.0
1603,5799648.0
1604,6867183.5
1605,4855928.0
1606,6171598.0
1608,7777191.0
1609,6108784.0
1610,7622607.0
1611,12678076.0
1612,5405335.5
1613,3136415.5
1614,5271698.5
1615,4710792.5
1616,6228104.5
1617,4789766.0
1618,3720013.5
1619,4432061.5
1620,4933032.5
1621,8771534.0
1622,6353445.0
1623,5284861.5
1624,5817984.5
1626,9497722.0
1627,4143951.75
1628,4823522.5
1630,8515514.0
1632,8423917.0
1633,7570186.0
1634,11585252.0
1635,19043304.0
1636,4336997.0
1637,5373064.5
1638,6125229.0
1639,11205319.0
1641,16679963.0
1643,7742010.5
1644,7700803.5
1645,4814946.0
1646,4623238.5
1648,5372562.5
1649,4232576.5
1650,6513504.0
1651,5981575.0
1652,12361544.0
1653,6419699.0
1654,5511615.0
1655,9119961.0
1656,5574042.5
1658,10999157.0
1659,4424954.0
1660,5468436.5
1661,5353010.0
1662,5252102.5
1663,13092427.0
1664,5902727.0
1665,5687261.5
1666,5594471.5
1667,17567084.0
1668,5209416.5
1669,5000276.5
1670,6856438.5
1671,4976466.5
1673,6797691.5
1674,5009641.5
1675,8287861.0
1676,5148121.0
1677,9511754.0
1678,5417354.5
1679,6360865.5
1680,4055383.75
1681,10227362.0
1683,5871421.5
1684,4749660.0
1685,6393811.0
1686,5782693.0
1688,6536808.5
1689,8701888.0
1690,5292220.0
1692,5888935.0
1693,5232205.0
1694,5416853.5
1695,4964843.0
1696,20722472.0
1697,6027627.0
1698,9024152.0
1699,5109451.5
1700,12681026.0
1701,4507230.5
1702,4981880.0
1703,4946897.5
1704,5405387.0
1706,5577568.0
1707,7039735.0
1708,5725289.5
1709,14525564.0
1710,11990089.0
1711,5004236.0
1712,6908975.0
1713,6148921.0
1714,7282065.5
1715,6108993.5
1716,5657001.5
1717,5148627.0
1718,4857127.5
1719,10989637.0
1720,4303619.5
1721,4888108.0
1722,11882449.0
1723,5350575.5
1724,6687155.0
1725,5102293.5
1726,6910510.5
1727,6923043.5
1728,5193463.5
1730,6277269.5
1731,6657788.0
1732,5155682.5
1733,4541061.0
1734,11507708.0
1735,5747357.5
1736,8150745.0
1737,4171457.5
1739,5075669.0
1740,6522424.0
1741,4813371.5
1742,12285763.0
1743,5085815.0
1744,8779510.0
1745,6381700.5
1746,11010135.0
1747,5251336.0
1748,7055187.0
1749,5165314.0
1750,5162802.0
1751,4724348.0
1752,9164618.0
1753,4909880.0
1754,8487097.0
1757,4484989.5
1758,8199675.5
1759,9600683.0
1760,5871673.5
1761,5068848.5
1763,7015407.0
1764,5213308.0
1765,10511977.0
1766,7503327.5
1767,9687819.0
1769,11624518.0
1770,7627188.5
1771,9197505.0
1772,7014885.0
1774,6061117.5
1775,5123226.0
1776,5773865.0
1778,4257076.5
1780,11662850.0
1782,5576696.0
1783,4598508.5
1784,6690874.0
1785,7008753.0
1786,6472332.5
1787,4596097.0
1788,11395245.0
1789,8055363.0
1791,8197556.5
1792,6788855.0
1793,6172781.0
1794,9199856.0
1795,7305514.0
1796,5316816.0
1797,4386894.0
1798,5814135.5
1799,6691014.0
1800,5858630.0
1801,3884286.25
1802,5688688.0
1803,10256801.0
1804,5707043.5
1805,4974730.0
1806,5195812.0
1807,5612903.5
1808,4892230.5
1809,11962244.0
1810,7401158.5
1811,5123402.0
1812,6371393.0
1813,5232869.0
1815,6002644.5
1816,4588179.0
1817,6665608.5
1818,19215152.0
1819,7329233.5
1820,6332702.0
1821,5986591.5
1822,11532736.0
1823,10426354.0
1824,5216217.5
1825,3722299.0
1826,5984593.5
1827,8656397.0
1828,6308235.5
1829,6315507.0
1830,6106192.0
1831,6290159.5
1832,5854228.5
1833,6107974.0
1834,4962102.5
1836,6579074.0
1837,5605975.5
1838,6786058.5
1839,5210326.0
1840,9412170.0
1841,4443781.0
1842,9096213.0
1843,5069892.5
1844,4501053.5
1845,6515958.0
1846,6553731.0
1848,11184138.0
1849,7279614.5
1850,5091998.0
1851,5463693.0
1852,7271975.0
1853,26015808.0
1854,7172040.0
1855,4762400.5
1856,5068998.0
1857,7212584.0
1858,4618880.0
1859,5469396.0
1861,14648790.0
1862,9859543.0
1864,3987214.25
1866,4937513.5
1867,10293254.0
